cohort,site,id,mouse,arm,stratum,group,Tx,weight_age,entry,body_weight,weight_z_matched,matched_quartile,standardization_weight,comparison_reuse_count,lifespan_days,dead,mean_treatment_weight_effect_g
C2015,TJL,JL12297,C2015|JL12297,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,45.0,0.9396620893706842,4,0.043478260869565216,3,618,1,-3.866666564730173
C2015,TJL,JL12306,C2015|JL12306,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,39.0,-0.15895782668155053,2,0.043478260869565216,3,1028,1,-3.866666564730173
C2015,TJL,JL12307,C2015|JL12307,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,36.0,-0.7082677847076679,2,0.043478260869565216,3,882,1,-3.866666564730173
C2015,TJL,JL12308,C2015|JL12308,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,34.0,-1.074474423391746,1,0.045454545454545456,3,882,1,-3.866666564730173
C2015,TJL,JL12309,C2015|JL12309,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,50.0,1.8551786860808799,4,0.043478260869565216,3,1161,1,-3.866666564730173
C2015,TJL,JL12310,C2015|JL12310,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,44.0,0.756558770028645,3,0.043478260869565216,3,869,1,-3.866666564730173
C2015,TJL,JL12311,C2015|JL12311,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,43.0,0.573455450686606,3,0.043478260869565216,3,680,1,-3.866666564730173
C2015,TJL,JL12352,C2015|JL12352,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,41.0,0.2072488120025277,3,0.043478260869565216,3,1154,1,-3.866666564730173
C2015,TJL,JL12353,C2015|JL12353,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,38.0,-0.34206114602358967,2,0.043478260869565216,3,660,1,-3.866666564730173
C2015,TJL,JL12354,C2015|JL12354,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,33.0,-1.2575777427337853,1,0.045454545454545456,3,624,1,-3.866666564730173
C2015,TJL,JL12370,C2015|JL12370,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,34.0,-1.074474423391746,1,0.045454545454545456,3,610,1,-3.866666564730173
C2015,TJL,JL12371,C2015|JL12371,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,43.0,0.573455450686606,3,0.043478260869565216,3,996,1,-3.866666564730173
C2015,TJL,JL12372,C2015|JL12372,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,44.0,0.756558770028645,3,0.043478260869565216,3,596,1,-3.866666564730173
C2015,TJL,JL12373,C2015|JL12373,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,43.0,0.573455450686606,3,0.043478260869565216,3,624,1,-3.866666564730173
C2015,TJL,JL12374,C2015|JL12374,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,36.0,-0.7082677847076679,2,0.043478260869565216,3,973,1,-3.866666564730173
C2015,TJL,JL12375,C2015|JL12375,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,29.0,-1.9899910201019417,1,0.045454545454545456,3,1183,1,-3.866666564730173
C2015,TJL,JL12385,C2015|JL12385,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,44.0,0.756558770028645,4,0.043478260869565216,3,540,1,-3.866666564730173
C2015,TJL,JL12386,C2015|JL12386,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,38.0,-0.34206114602358967,2,0.043478260869565216,3,996,1,-3.866666564730173
C2015,TJL,JL12387,C2015|JL12387,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,35.0,-0.891371104049707,1,0.045454545454545456,3,1148,1,-3.866666564730173
C2015,TJL,JL12410,C2015|JL12410,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,47.0,1.3058687280547625,4,0.043478260869565216,3,597,1,-3.866666564730173
C2015,TJL,JL12411,C2015|JL12411,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,40.0,0.02414549266048859,3,0.043478260869565216,3,918,1,-3.866666564730173
C2015,TJL,JL12412,C2015|JL12412,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,50.0,1.8551786860808799,4,0.043478260869565216,3,666,1,-3.866666564730173
C2015,TJL,JL12440,C2015|JL12440,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,40.0,0.02414549266048859,3,0.043478260869565216,3,727,1,-3.866666564730173
C2015,TJL,JL12441,C2015|JL12441,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,39.0,-0.15895782668155053,2,0.043478260869565216,3,697,1,-3.866666564730173
C2015,TJL,JL12442,C2015|JL12442,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,46.0,1.1227654087127232,4,0.043478260869565216,3,258,1,-3.866666564730173
C2015,TJL,JL12466,C2015|JL12466,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,37.0,-0.5251644653656288,2,0.043478260869565216,3,693,1,-3.866666564730173
C2015,TJL,JL12467,C2015|JL12467,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,38.0,-0.34206114602358967,2,0.043478260869565216,3,667,1,-3.866666564730173
C2015,TJL,JL12468,C2015|JL12468,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,36.0,-0.7082677847076679,2,0.043478260869565216,3,861,1,-3.866666564730173
C2015,TJL,JL12469,C2015|JL12469,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,37.0,-0.5251644653656288,2,0.043478260869565216,3,930,1,-3.866666564730173
C2015,TJL,JL12470,C2015|JL12470,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,39.0,-0.15895782668155053,2,0.043478260869565216,3,930,1,-3.866666564730173
C2015,TJL,JL12471,C2015|JL12471,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,41.0,0.2072488120025277,3,0.043478260869565216,3,1196,1,-3.866666564730173
C2015,TJL,JL12537,C2015|JL12537,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,44.0,0.756558770028645,4,0.043478260869565216,3,364,1,-3.866666564730173
C2015,TJL,JL12538,C2015|JL12538,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,40.0,0.02414549266048859,3,0.043478260869565216,3,559,1,-3.866666564730173
C2015,TJL,JL12539,C2015|JL12539,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,46.0,1.1227654087127232,4,0.043478260869565216,3,656,1,-3.866666564730173
C2015,TJL,JL12577,C2015|JL12577,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,44.0,0.756558770028645,4,0.043478260869565216,3,405,1,-3.866666564730173
C2015,TJL,JL12578,C2015|JL12578,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,52.0,2.221385324764958,4,0.043478260869565216,3,943,1,-3.866666564730173
C2015,TJL,JL12579,C2015|JL12579,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,41.0,0.2072488120025277,3,0.043478260869565216,3,706,1,-3.866666564730173
C2015,TJL,JL12622,C2015|JL12622,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,33.0,-1.2575777427337853,1,0.045454545454545456,3,949,1,-3.866666564730173
C2015,TJL,JL12623,C2015|JL12623,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,35.0,-0.891371104049707,1,0.045454545454545456,3,607,1,-3.866666564730173
C2015,TJL,JL12624,C2015|JL12624,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,40.0,0.02414549266048859,3,0.043478260869565216,3,817,1,-3.866666564730173
C2015,TJL,JL12696,C2015|JL12696,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,35.0,-0.891371104049707,1,0.045454545454545456,3,534,1,-3.866666564730173
C2015,TJL,JL12697,C2015|JL12697,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,48.0,1.4889720473968016,4,0.043478260869565216,3,1085,1,-3.866666564730173
C2015,TJL,JL12698,C2015|JL12698,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,Control,0,6,182.625,46.0,1.1227654087127232,4,0.043478260869565216,3,925,1,-3.866666564730173
C2015,TJL,JL11835,C2015|JL11835,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,42.0,0.5528722100502437,3,0.09090909090909091,1,587,1,-3.866666564730173
C2015,TJL,JL11836,C2015|JL11836,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,48.0,1.8041093170060578,4,0.09090909090909091,1,911,1,-3.866666564730173
C2015,TJL,JL11837,C2015|JL11837,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,40.0,0.13579317439830565,2,0.09090909090909091,1,1091,1,-3.866666564730173
C2015,TJL,JL11888,C2015|JL11888,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,32.0,-1.5325229682094466,1,0.1,1,1020,1,-3.866666564730173
C2015,TJL,JL11889,C2015|JL11889,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,36.0,-0.6983648969055705,2,0.09090909090909091,1,1215,1,-3.866666564730173
C2015,TJL,JL11890,C2015|JL11890,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,31.0,-1.7410624860354156,1,0.1,1,1027,1,-3.866666564730173
C2015,TJL,JL12028,C2015|JL12028,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,42.0,0.5528722100502437,3,0.09090909090909091,1,526,1,-3.866666564730173
C2015,TJL,JL12029,C2015|JL12029,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,45.0,1.1784907635281507,4,0.09090909090909091,1,995,1,-3.866666564730173
C2015,TJL,JL12030,C2015|JL12030,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,35.0,-0.9069044147315394,1,0.1,1,925,1,-3.866666564730173
C2015,TJL,JL12104,C2015|JL12104,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,30.0,-1.9496020038613846,1,0.1,1,1062,1,-3.866666564730173
C2015,TJL,JL12105,C2015|JL12105,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,37.0,-0.4898253790796014,2,0.09090909090909091,1,649,1,-3.866666564730173
C2015,TJL,JL12106,C2015|JL12106,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,34.0,-1.1154439325575085,1,0.1,1,901,1,-3.866666564730173
C2015,TJL,JL12208,C2015|JL12208,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,35.0,-0.9069044147315394,1,0.1,1,875,1,-3.866666564730173
C2015,TJL,JL12209,C2015|JL12209,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,43.0,0.7614117278762127,3,0.09090909090909091,1,663,1,-3.866666564730173
C2015,TJL,JL12219,C2015|JL12219,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,38.0,-0.28128586125363236,2,0.09090909090909091,1,922,1,-3.866666564730173
C2015,TJL,JL12220,C2015|JL12220,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,32.0,-1.5325229682094466,1,0.1,1,968,1,-3.866666564730173
C2015,TJL,JL12221,C2015|JL12221,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,28.0,-2.3666810395133226,1,0.1,1,816,1,-3.866666564730173
C2015,TJL,JL12292,C2015|JL12292,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,42.0,0.5528722100502437,3,0.09090909090909091,1,484,1,-3.866666564730173
C2015,TJL,JL12293,C2015|JL12293,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,43.0,0.7614117278762127,3,0.09090909090909091,1,764,1,-3.866666564730173
C2015,TJL,JL12294,C2015|JL12294,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,36.0,-0.6983648969055705,2,0.09090909090909091,1,1029,1,-3.866666564730173
C2015,TJL,JL12425,C2015|JL12425,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,42.0,0.5528722100502437,3,0.09090909090909091,1,467,1,-3.866666564730173
C2015,TJL,JL12426,C2015|JL12426,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,38.0,-0.28128586125363236,2,0.09090909090909091,1,683,1,-3.866666564730173
C2015,TJL,JL12427,C2015|JL12427,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,35.0,-0.9069044147315394,1,0.1,1,840,1,-3.866666564730173
C2015,TJL,JL12455,C2015|JL12455,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,35.0,-0.9069044147315394,2,0.09090909090909091,1,691,1,-3.866666564730173
C2015,TJL,JL12456,C2015|JL12456,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,47.0,1.5955697991800888,4,0.09090909090909091,1,350,1,-3.866666564730173
C2015,TJL,JL12457,C2015|JL12457,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,42.0,0.5528722100502437,3,0.09090909090909091,1,530,1,-3.866666564730173
C2015,TJL,JL12478,C2015|JL12478,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,34.0,-1.1154439325575085,1,0.1,1,608,1,-3.866666564730173
C2015,TJL,JL12479,C2015|JL12479,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,44.0,0.9699512457021817,4,0.09090909090909091,1,854,1,-3.866666564730173
C2015,TJL,JL12480,C2015|JL12480,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,41.0,0.34433269222427465,3,0.09090909090909091,1,1243,1,-3.866666564730173
C2015,TJL,JL12687,C2015|JL12687,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,41.0,0.34433269222427465,3,0.09090909090909091,1,617,1,-3.866666564730173
C2015,TJL,JL12688,C2015|JL12688,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,39.0,-0.07274634342766337,2,0.09090909090909091,1,645,1,-3.866666564730173
C2015,TJL,JL12689,C2015|JL12689,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,43.0,0.7614117278762127,4,0.09090909090909091,1,652,1,-3.866666564730173
C2015,TJL,JL12714,C2015|JL12714,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,45.0,1.1784907635281507,4,0.09090909090909091,1,390,1,-3.866666564730173
C2015,TJL,JL12715,C2015|JL12715,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,40.0,0.13579317439830565,2,0.09090909090909091,1,898,1,-3.866666564730173
C2015,TJL,JL12716,C2015|JL12716,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,45.0,1.1784907635281507,4,0.09090909090909091,1,685,1,-3.866666564730173
C2015,TJL,JL12720,C2015|JL12720,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,38.0,-0.28128586125363236,2,0.09090909090909091,1,592,1,-3.866666564730173
C2015,TJL,JL12721,C2015|JL12721,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,42.0,0.5528722100502437,3,0.09090909090909091,1,606,1,-3.866666564730173
C2015,TJL,JL12722,C2015|JL12722,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,38.0,-0.28128586125363236,2,0.09090909090909091,1,1019,1,-3.866666564730173
C2015,TJL,JL12753,C2015|JL12753,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,43.0,0.7614117278762127,4,0.09090909090909091,1,749,1,-3.866666564730173
C2015,TJL,JL12754,C2015|JL12754,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,43.0,0.7614117278762127,4,0.09090909090909091,1,767,1,-3.866666564730173
C2015,TJL,JL12755,C2015|JL12755,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,41.0,0.34433269222427465,3,0.09090909090909091,1,728,1,-3.866666564730173
C2015,TJL,JL12771,C2015|JL12771,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,43.0,0.7614117278762127,4,0.09090909090909091,1,442,1,-3.866666564730173
C2015,TJL,JL12772,C2015|JL12772,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|TJL,rapa_hi_start_stop,1,6,182.625,44.0,0.9699512457021817,4,0.09090909090909091,1,729,1,-3.866666564730173
C2015,UT,UT07579,C2015|UT07579,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,51.400002,2.0095684774678984,4,0.043478260869565216,3,268,1,-3.866666564730173
C2015,UT,UT07580,C2015|UT07580,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,40.5,-0.25940242141093167,2,0.043478260869565216,3,951,1,-3.866666564730173
C2015,UT,UT07581,C2015|UT07581,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,43.200001,0.3026363466501879,3,0.043478260869565216,3,860,1,-3.866666564730173
C2015,UT,UT07589,C2015|UT07589,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,40.799999,-0.19695390069572913,2,0.043478260869565216,3,304,1,-3.866666564730173
C2015,UT,UT07590,C2015|UT07590,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,49.400002,1.5932436182836833,4,0.043478260869565216,3,638,1,-3.866666564730173
C2015,UT,UT07591,C2015|UT07591,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,38.200001,-0.738175801310349,2,0.043478260869565216,3,864,1,-3.866666564730173
C2015,UT,UT07592,C2015|UT07592,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,48.5,1.4058970153259274,4,0.043478260869565216,3,605,1,-3.866666564730173
C2015,UT,UT07593,C2015|UT07593,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,40.5,-0.25940242141093167,2,0.043478260869565216,3,1000,1,-3.866666564730173
C2015,UT,UT07594,C2015|UT07594,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,42.700001,0.19855513185413423,3,0.043478260869565216,3,852,1,-3.866666564730173
C2015,UT,UT07610,C2015|UT07610,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,44.299999,0.5316146028766467,3,0.043478260869565216,3,462,1,-3.866666564730173
C2015,UT,UT07611,C2015|UT07611,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,33.700001,-1.6749067344748323,1,0.045454545454545456,3,1147,1,-3.866666564730173
C2015,UT,UT07612,C2015|UT07612,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,36.5,-1.0920521397793612,1,0.045454545454545456,3,352,1,-3.866666564730173
C2015,UT,UT07624,C2015|UT07624,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,42.700001,0.19855513185413423,3,0.043478260869565216,3,307,1,-3.866666564730173
C2015,UT,UT07625,C2015|UT07625,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,46.0,0.885490941345659,4,0.043478260869565216,3,837,1,-3.866666564730173
C2015,UT,UT07626,C2015|UT07626,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,45.0,0.6773285117535516,3,0.043478260869565216,3,626,1,-3.866666564730173
C2015,UT,UT07631,C2015|UT07631,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,47.0,1.0936533709377663,4,0.043478260869565216,3,1111,1,-3.866666564730173
C2015,UT,UT07632,C2015|UT07632,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,37.400002,-0.9047055368216053,1,0.045454545454545456,3,1111,1,-3.866666564730173
C2015,UT,UT07633,C2015|UT07633,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,47.599998,1.2185504123681714,4,0.043478260869565216,3,1025,1,-3.866666564730173
C2015,UT,UT07665,C2015|UT07665,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,42.799999,0.21937095848848565,3,0.043478260869565216,3,671,1,-3.866666564730173
C2015,UT,UT07666,C2015|UT07666,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,38.099998,-0.7589926687568488,2,0.043478260869565216,3,276,1,-3.866666564730173
C2015,UT,UT07667,C2015|UT07667,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,37.099998,-0.9671550983489562,1,0.045454545454545456,3,563,1,-3.866666564730173
C2015,UT,UT07672,C2015|UT07672,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,35.0,-1.4042957841675223,1,0.045454545454545456,3,994,1,-3.866666564730173
C2015,UT,UT07673,C2015|UT07673,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,45.400002,0.7605938999152538,4,0.043478260869565216,3,1024,1,-3.866666564730173
C2015,UT,UT07674,C2015|UT07674,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,36.599998,-1.0712363131450098,1,0.045454545454545456,3,546,1,-3.866666564730173
C2015,UT,UT07700,C2015|UT07700,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,46.099998,0.9063067679800104,4,0.043478260869565216,3,326,1,-3.866666564730173
C2015,UT,UT07702,C2015|UT07702,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,32.0,-2.0287830729438445,1,0.045454545454545456,3,730,1,-3.866666564730173
C2015,UT,UT07725,C2015|UT07725,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,31.6,-2.1120480447806873,1,0.045454545454545456,3,578,1,-3.866666564730173
C2015,UT,UT07727,C2015|UT07727,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,37.799999,-0.8214411894720514,2,0.043478260869565216,3,683,1,-3.866666564730173
C2015,UT,UT07770,C2015|UT07770,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,37.0,-0.9879709249833075,1,0.045454545454545456,3,1118,1,-3.866666564730173
C2015,UT,UT07771,C2015|UT07771,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,42.0,0.05284122297722939,2,0.043478260869565216,3,539,1,-3.866666564730173
C2015,UT,UT07772,C2015|UT07772,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,34.700001,-1.466744304882725,1,0.045454545454545456,3,1056,1,-3.866666564730173
C2015,UT,UT07773,C2015|UT07773,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,51.900002,2.113649692263952,4,0.043478260869565216,3,500,1,-3.866666564730173
C2015,UT,UT07774,C2015|UT07774,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,39.0,-0.5716460657990928,2,0.043478260869565216,3,847,1,-3.866666564730173
C2015,UT,UT07775,C2015|UT07775,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,45.5,0.7814097265496053,4,0.043478260869565216,3,351,1,-3.866666564730173
C2015,UT,UT07787,C2015|UT07787,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,37.299999,-0.925522404268105,1,0.045454545454545456,3,905,1,-3.866666564730173
C2015,UT,UT07788,C2015|UT07788,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,42.200001,0.09447391705808053,3,0.043478260869565216,3,576,1,-3.866666564730173
C2015,UT,UT07789,C2015|UT07789,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,44.0,0.4691660821614442,3,0.043478260869565216,3,762,1,-3.866666564730173
C2015,UT,UT07793,C2015|UT07793,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,45.0,0.6773285117535516,3,0.043478260869565216,3,241,1,-3.866666564730173
C2015,UT,UT07794,C2015|UT07794,C2015|rapa_hi_start_stop,C2015|rapa_hi_start_stop|UT,Control,0,6,182.625,43.700001,0.4067175614462416,3,0.043478260869565216,3,976,1,-3.866666564730173
