cohort,group,site,sex,ctl_bw6,ctl_median,n_ctl,n_tx,log_hr,se,hr,control_km_median,treated_km_median,median_gain_pct,control_cluster,sex_specific_control
C2014,Inu,TJL,m,43.96774193548387,846.5,102,54,0.125903615471394,0.1763705774382611,1.1341728462994871,873.0,782.0,-10.423825887743414,C2014|TJL,C2014|TJL|m
C2014,Inu,TJL,f,31.229166666666668,903.5,96,48,-0.1577343003810265,0.17949083504201,0.8540766796721931,904.0,911.0,0.7743362831858407,C2014|TJL,C2014|TJL|f
C2014,Inu,UT,m,43.3894735263158,731.0,99,51,-0.1009645123712967,0.1758306761041919,0.9039651118949084,748.0,790.0,5.614973262032086,C2014|UT,C2014|UT|m
C2014,Inu,UT,f,34.46847820652174,881.5,92,44,0.0042329776628195,0.1845004495474562,1.004241949367308,874.0,885.0,1.2585812356979404,C2014|UT,C2014|UT|f
C2014,TM,TJL,m,43.96774193548387,846.5,102,54,0.1150558383365024,0.180368955430457,1.121936082867447,873.0,834.0,-4.4673539518900345,C2014|TJL,C2014|TJL|m
C2014,TM,TJL,f,31.229166666666668,903.5,96,48,-0.0083333442252281,0.1795129858082554,0.9917012818373698,904.0,890.0,-1.5486725663716814,C2014|TJL,C2014|TJL|f
C2014,TM,UT,m,43.3894735263158,731.0,99,51,-0.3079134682686784,0.1765454388598745,0.7349789142554178,748.0,787.0,5.213903743315508,C2014|UT,C2014|UT|m
C2014,TM,UT,f,34.46847820652174,881.5,92,44,0.099505673948497,0.1851506864590287,1.104624738306046,874.0,909.0,4.004576659038902,C2014|UT,C2014|UT|f
C2015,DMAG,TJL,m,39.86813186813187,756.5,102,54,-0.1344133241341759,0.1745004144931329,0.8742286501179329,840.0,833.0,-0.8333333333333334,C2015|TJL,C2015|TJL|m
C2015,DMAG,TJL,f,29.094736842105263,926.0,96,48,0.1853872375708393,0.1828469353047542,1.2036844617383544,928.0,903.0,-2.6939655172413794,C2015|TJL,C2015|TJL|f
C2015,DMAG,UT,m,41.74615389010989,762.0,99,51,-0.306459988415435,0.176687391706978,0.7360479680357053,796.0,856.0,7.5376884422110555,C2015|UT,C2015|UT|m
C2015,DMAG,UT,f,31.68863636363637,885.5,92,44,-0.0194597033335628,0.1862436697434611,0.9807284144781968,893.0,871.0,-2.463605823068309,C2015|UT,C2015|UT|f
C2015,Min,TJL,m,39.86813186813187,756.5,102,54,0.1902721252708756,0.1748060651118914,1.209578709809406,840.0,798.0,-5.0,C2015|TJL,C2015|TJL|m
C2015,Min,TJL,f,29.094736842105263,926.0,96,48,0.0508761216899827,0.1785399678351654,1.0521925413756452,928.0,913.0,-1.6163793103448276,C2015|TJL,C2015|TJL|f
C2015,Min,UT,m,41.74615389010989,762.0,99,51,-0.055858356843006,0.1785086641116006,0.9456730745241868,796.0,769.0,-3.391959798994975,C2015|UT,C2015|UT|m
C2015,Min,UT,f,31.68863636363637,885.5,92,44,-0.053050427932799,0.1873242695399396,0.9483321888445944,893.0,887.0,-0.671892497200448,C2015|UT,C2015|UT|f
C2015,MitoQ,TJL,m,39.86813186813187,756.5,102,54,-0.0811361060149696,0.1736978768724244,0.9220681838775964,840.0,799.0,-4.880952380952381,C2015|TJL,C2015|TJL|m
C2015,MitoQ,TJL,f,29.094736842105263,926.0,96,48,-0.138037209613466,0.1793192892356206,0.8710662791032224,928.0,960.0,3.4482758620689653,C2015|TJL,C2015|TJL|f
C2015,MitoQ,UT,m,41.74615389010989,762.0,99,51,-0.0889898674763045,0.1818918234327312,0.9148548433158668,796.0,787.0,-1.1306532663316582,C2015|UT,C2015|UT|m
C2015,MitoQ,UT,f,31.68863636363637,885.5,92,44,0.186813569793139,0.1868805386587022,1.2054025406559985,893.0,872.0,-2.3516237402015676,C2015|UT,C2015|UT|f
C2015,bGPA,TJL,m,39.86813186813187,756.5,102,54,0.0841906718343839,0.1735146953054238,1.0878362937771755,840.0,750.0,-10.714285714285714,C2015|TJL,C2015|TJL|m
C2015,bGPA,TJL,f,29.094736842105263,926.0,96,48,0.1362507649891515,0.178872422754573,1.1459692265274943,928.0,952.0,2.586206896551724,C2015|TJL,C2015|TJL|f
C2015,bGPA,UT,m,41.74615389010989,762.0,99,51,-0.0540951219377544,0.1830216676932197,0.9473419892100708,796.0,818.0,2.763819095477387,C2015|UT,C2015|UT|m
C2015,bGPA,UT,f,31.68863636363637,885.5,92,44,-0.1274604825181805,0.1883459024490323,0.8803282035006331,893.0,872.0,-2.3516237402015676,C2015|UT,C2015|UT|f
C2015,rapa_hi_continuous,TJL,m,39.86813186813187,756.5,102,54,-0.152920681521748,0.1774738865547093,0.8581977900545698,840.0,817.0,-2.738095238095238,C2015|TJL,C2015|TJL|m
C2015,rapa_hi_continuous,TJL,f,29.094736842105263,926.0,96,48,-0.6514216406805078,0.1863147938252204,0.5213041425412811,928.0,1113.0,19.935344827586206,C2015|TJL,C2015|TJL|f
C2015,rapa_hi_continuous,UT,m,41.74615389010989,762.0,99,51,-0.6387517914398174,0.1884035782465608,0.5279510058987062,796.0,931.0,16.959798994974875,C2015|UT,C2015|UT|m
C2015,rapa_hi_continuous,UT,f,31.68863636363637,885.5,92,44,-0.8248520077558611,0.1993045759896002,0.4382998526442276,893.0,1039.0,16.349384098544235,C2015|UT,C2015|UT|f
C2015,rapa_hi_cycle,TJL,m,39.86813186813187,756.5,102,54,-0.3392369023726167,0.1828098698168311,0.7123136802982075,840.0,830.0,-1.1904761904761905,C2015|TJL,C2015|TJL|m
C2015,rapa_hi_cycle,TJL,f,29.094736842105263,926.0,96,48,-0.4770828162054319,0.1836631277619124,0.6205911321625186,928.0,1079.0,16.271551724137932,C2015|TJL,C2015|TJL|f
C2015,rapa_hi_cycle,UT,m,41.74615389010989,762.0,99,51,0.0143029461456527,0.1810864612866125,1.014405722697776,796.0,748.0,-6.030150753768845,C2015|UT,C2015|UT|m
C2015,rapa_hi_cycle,UT,f,31.68863636363637,885.5,92,44,-0.3976865459308287,0.1941300530996978,0.671872595857693,893.0,949.0,6.270996640537514,C2015|UT,C2015|UT|f
C2015,rapa_hi_start_stop,TJL,m,39.86813186813187,756.5,102,54,0.0129631333173416,0.1876158884518042,1.013047518969958,840.0,764.0,-9.047619047619047,C2015|TJL,C2015|TJL|m
C2015,rapa_hi_start_stop,TJL,f,29.094736842105263,926.0,96,48,-0.1469224148438263,0.1808259369326043,0.8633609588127286,928.0,996.0,7.327586206896552,C2015|TJL,C2015|TJL|f
C2015,rapa_hi_start_stop,UT,m,41.74615389010989,762.0,99,51,-0.4691793998911819,0.1821531703391531,0.6255153557030695,796.0,891.0,11.93467336683417,C2015|UT,C2015|UT|m
C2015,rapa_hi_start_stop,UT,f,31.68863636363637,885.5,92,44,-0.1868587129934705,0.1864097988576911,0.8295609342870778,893.0,941.0,5.375139977603584,C2015|UT,C2015|UT|f
C2016,17aE2_16m,TJL,m,43.58510638297872,696.5,102,54,-0.3395649215208189,0.1736527162085267,0.7120800660886051,752.0,900.0,19.680851063829788,C2016|TJL,C2016|TJL|m
C2016,17aE2_16m,UM,m,41.53440860215054,735.5,102,51,-0.3545088955362929,0.1867275069921718,0.7015178771859742,818.0,950.0,16.13691931540342,C2016|UM,C2016|UM|m
C2016,17aE2_16m,UT,m,41.093939393939394,799.0,99,51,-0.7111742708204214,0.1779628551253847,0.4910672128602483,799.0,955.0,19.524405506883603,C2016|UT,C2016|UT|m
C2016,17aE2_20m,TJL,m,43.58510638297872,696.5,102,54,-0.4272753810625566,0.1791595196801311,0.6522839008590362,752.0,873.0,16.090425531914892,C2016|TJL,C2016|TJL|m
C2016,17aE2_20m,UM,m,41.53440860215054,735.5,102,54,-0.2665161375874235,0.1871931059596439,0.7660436415302109,818.0,900.0,10.02444987775061,C2016|UM,C2016|UM|m
C2016,17aE2_20m,UT,m,41.093939393939394,799.0,99,51,-0.144497384984552,0.1781599285849782,0.8654571755840315,799.0,840.0,5.131414267834794,C2016|UT,C2016|UT|m
C2016,CC,TJL,m,43.58510638297872,696.5,102,54,-0.332993497064902,0.1752530667952727,0.7167748552809071,752.0,825.0,9.707446808510639,C2016|TJL,C2016|TJL|m
C2016,CC,TJL,f,35.1578947368421,882.0,96,48,-0.3432027172437444,0.1856891797546495,0.7094943702379563,886.0,883.0,-0.33860045146726864,C2016|TJL,C2016|TJL|f
C2016,CC,UM,m,41.53440860215054,735.5,102,51,-0.0380097915239107,0.1981638430008742,0.962703514510569,818.0,867.0,5.990220048899755,C2016|UM,C2016|UM|m
C2016,CC,UM,f,35.22391304347826,858.0,92,44,0.1722204902777209,0.1852808029885582,1.1879397335013666,856.0,870.0,1.6355140186915889,C2016|UM,C2016|UM|f
C2016,CC,UT,m,41.093939393939394,799.0,99,51,0.1326335753458815,0.1774258503777803,1.1418315264442294,799.0,789.0,-1.2515644555694618,C2016|UT,C2016|UT|m
C2016,CC,UT,f,31.643965517241377,881.5,116,44,-0.1802692206374419,0.1859990589100473,0.8350453696998921,879.0,886.0,0.7963594994311718,C2016|UT,C2016|UT|f
C2016,Cana,TJL,m,43.58510638297872,696.5,102,54,-0.6032906352812814,0.1773965327551702,0.5470086652481785,752.0,880.0,17.02127659574468,C2016|TJL,C2016|TJL|m
C2016,Cana,TJL,f,35.1578947368421,882.0,96,48,-0.2380907408382047,0.1817212260100295,0.7881311721657982,886.0,903.0,1.9187358916478556,C2016|TJL,C2016|TJL|f
C2016,Cana,UM,m,41.53440860215054,735.5,102,51,-0.6709677254284381,0.2022075703856627,0.5112136239122204,818.0,946.0,15.647921760391197,C2016|UM,C2016|UM|m
C2016,Cana,UM,f,35.22391304347826,858.0,92,44,-0.2103788693749308,0.187969773247928,0.8102771985926844,856.0,900.0,5.140186915887851,C2016|UM,C2016|UM|f
C2016,Cana,UT,m,41.093939393939394,799.0,99,51,-0.3261140745711332,0.1741480719493155,0.7217228525107675,799.0,866.0,8.385481852315394,C2016|UT,C2016|UT|m
C2016,Cana,UT,f,31.643965517241377,881.5,116,44,0.2623272143352796,0.179200033950324,1.2999518357203772,879.0,851.0,-3.185437997724687,C2016|UT,C2016|UT|f
C2016,GGA,TJL,m,43.58510638297872,696.5,102,54,0.0269987864049084,0.1735398464100825,1.0273665559557232,752.0,800.0,6.382978723404255,C2016|TJL,C2016|TJL|m
C2016,GGA,TJL,f,35.1578947368421,882.0,96,48,-0.0205815929970304,0.1781887162683831,0.9796287623668316,886.0,881.0,-0.5643340857787811,C2016|TJL,C2016|TJL|f
C2016,GGA,UM,m,41.53440860215054,735.5,102,51,-0.2126685507281095,0.2079093936216626,0.8084240443761065,818.0,887.0,8.43520782396088,C2016|UM,C2016|UM|m
C2016,GGA,UM,f,35.22391304347826,858.0,92,44,-0.1345959829084011,0.1875604074995361,0.8740689791674038,856.0,907.0,5.957943925233645,C2016|UM,C2016|UM|f
C2016,GGA,UT,m,41.093939393939394,799.0,99,51,0.0181068277671723,0.1771515960918032,1.0182717502771117,799.0,801.0,0.2503128911138924,C2016|UT,C2016|UT|m
C2016,GGA,UT,f,31.643965517241377,881.5,116,44,0.0221229704620046,0.1783499282434897,1.0223694979902622,879.0,901.0,2.502844141069397,C2016|UT,C2016|UT|f
C2016,MIF098,TJL,m,43.58510638297872,696.5,102,54,-0.1662927443339267,0.1786334910182422,0.8467983024958367,752.0,830.0,10.372340425531915,C2016|TJL,C2016|TJL|m
C2016,MIF098,TJL,f,35.1578947368421,882.0,96,48,0.0550159439825001,0.1782284378496123,1.056557460274858,886.0,877.0,-1.0158013544018059,C2016|TJL,C2016|TJL|f
C2016,MIF098,UM,m,41.53440860215054,735.5,102,51,0.0915741829409662,0.1879731730328254,1.0958980706190704,818.0,807.0,-1.3447432762836187,C2016|UM,C2016|UM|m
C2016,MIF098,UM,f,35.22391304347826,858.0,92,44,0.3228894052661405,0.1876318410456771,1.381112598678709,856.0,840.0,-1.8691588785046729,C2016|UM,C2016|UM|f
C2016,MIF098,UT,m,41.093939393939394,799.0,99,51,-0.060700174034437,0.1739156209130652,0.9411053653044656,799.0,826.0,3.379224030037547,C2016|UT,C2016|UT|m
C2016,MIF098,UT,f,31.643965517241377,881.5,116,44,0.2218881917234448,0.1785434764387503,1.2484317850543296,879.0,872.0,-0.7963594994311718,C2016|UT,C2016|UT|f
C2016,NR,TJL,m,43.58510638297872,696.5,102,54,0.0517473652421633,0.1739177876597685,1.053109656800409,752.0,754.0,0.26595744680851063,C2016|TJL,C2016|TJL|m
C2016,NR,TJL,f,35.1578947368421,882.0,96,48,-0.3881901649575645,0.1841555565997151,0.6782833452754733,886.0,968.0,9.255079006772009,C2016|TJL,C2016|TJL|f
C2016,NR,UM,m,41.53440860215054,735.5,102,51,-0.1072050133822245,0.1918731092006115,0.8983414820845156,818.0,852.0,4.156479217603912,C2016|UM,C2016|UM|m
C2016,NR,UM,f,35.22391304347826,858.0,92,44,0.4255655152647166,0.1872113197584566,1.5304556710278303,856.0,799.0,-6.658878504672897,C2016|UM,C2016|UM|f
C2016,NR,UT,m,41.093939393939394,799.0,99,51,0.4095230887762229,0.1758212680990138,1.5060993381302783,799.0,712.0,-10.888610763454318,C2016|UT,C2016|UT|m
C2016,NR,UT,f,31.643965517241377,881.5,116,44,0.1710339414426141,0.1784681650702561,1.186531020912821,879.0,858.0,-2.3890784982935154,C2016|UT,C2016|UT|f
C2017,BD,TJL,m,44.37755102040816,747.5,102,54,-0.0317182873387212,0.1704501067727261,0.9687794610808314,748.0,755.0,0.9358288770053476,C2017|TJL,C2017|TJL|m
C2017,BD,TJL,f,32.947916666666664,870.5,96,48,-0.3677437075274577,0.1790499745535008,0.6922945888456028,873.0,925.0,5.956471935853379,C2017|TJL,C2017|TJL|f
C2017,BD,UT,m,42.65578947368421,633.0,99,51,-0.4504286609400232,0.1775000044913733,0.6373548839126948,681.0,810.0,18.94273127753304,C2017|UT,C2017|UT|m
C2017,BD,UT,f,30.47222225555556,819.5,92,44,-0.4078924196674786,0.1920498370789021,0.6650504213195191,827.0,864.0,4.474002418379686,C2017|UT,C2017|UT|f
C2017,Capt,TJL,m,44.37755102040816,747.5,102,54,-0.2018535953518164,0.1712235312281759,0.8172145631950595,748.0,827.0,10.561497326203208,C2017|TJL,C2017|TJL|m
C2017,Capt,TJL,f,32.947916666666664,870.5,96,48,-0.544958920524557,0.187135486183681,0.5798656034254008,873.0,956.0,9.507445589919817,C2017|TJL,C2017|TJL|f
C2017,Capt,UT,m,42.65578947368421,633.0,99,51,-0.7103607795104728,0.1794373752313516,0.4914668543008911,681.0,866.0,27.165932452276063,C2017|UT,C2017|UT|m
C2017,Capt,UT,f,30.47222225555556,819.5,92,44,-0.4746114443561168,0.1973422935220329,0.622126740364337,827.0,884.0,6.892382103990326,C2017|UT,C2017|UT|f
C2017,Leu,TJL,m,44.37755102040816,747.5,102,54,0.1181150590204428,0.1740213093741376,1.125373588301157,748.0,726.0,-2.9411764705882355,C2017|TJL,C2017|TJL|m
C2017,Leu,TJL,f,32.947916666666664,870.5,96,48,-0.0743468188242202,0.1781250283454757,0.9283496688617328,873.0,881.0,0.9163802978235968,C2017|TJL,C2017|TJL|f
C2017,Leu,UT,m,42.65578947368421,633.0,99,51,-0.0664596398606776,0.174437194492768,0.9357006801040536,681.0,723.0,6.167400881057269,C2017|UT,C2017|UT|m
C2017,Leu,UT,f,30.47222225555556,819.5,92,44,-0.4457556914030608,0.1889769736543909,0.640340193567564,827.0,873.0,5.562273276904474,C2017|UT,C2017|UT|f
C2017,PB125,TJL,m,44.37755102040816,747.5,102,54,0.1406786091783195,0.173974360550506,1.1510546501311671,748.0,609.0,-18.58288770053476,C2017|TJL,C2017|TJL|m
C2017,PB125,TJL,f,32.947916666666664,870.5,96,48,-0.1716640280468986,0.179352284407674,0.8422621020812083,873.0,890.0,1.9473081328751431,C2017|TJL,C2017|TJL|f
C2017,PB125,UT,m,42.65578947368421,633.0,99,51,-0.2740646021235206,0.1756063359407339,0.7602829577808032,681.0,735.0,7.929515418502203,C2017|UT,C2017|UT|m
C2017,PB125,UT,f,30.47222225555556,819.5,92,44,-0.5539578726361815,0.2076176282432415,0.5746708294466425,827.0,869.0,5.078597339782346,C2017|UT,C2017|UT|f
C2017,RaAc_16,TJL,m,44.37755102040816,747.5,102,54,-0.2515271958808013,0.1789868213657626,0.7776123094705197,748.0,727.0,-2.807486631016043,C2017|TJL,C2017|TJL|m
C2017,RaAc_16,TJL,f,32.947916666666664,870.5,96,48,-1.167672268108377,0.2049679427330963,0.3110902337817158,873.0,1045.0,19.702176403207332,C2017|TJL,C2017|TJL|f
C2017,RaAc_16,UT,m,42.65578947368421,633.0,99,51,-0.8399747233135775,0.1844894646903161,0.4317214357785191,681.0,897.0,31.718061674008812,C2017|UT,C2017|UT|m
C2017,RaAc_16,UT,f,30.47222225555556,819.5,92,44,-1.0626182201060803,0.215483552906029,0.3455498992164363,827.0,976.0,18.016928657799273,C2017|UT,C2017|UT|f
C2017,RaAc_9,TJL,m,44.37755102040816,747.5,102,54,-0.6924689502932471,0.1852814237886159,0.5003392301584259,748.0,849.0,13.502673796791443,C2017|TJL,C2017|TJL|m
C2017,RaAc_9,TJL,f,32.947916666666664,870.5,96,48,-1.599321596630891,0.2285826016337959,0.2020335317427136,873.0,1136.0,30.126002290950744,C2017|TJL,C2017|TJL|f
C2017,RaAc_9,UT,m,42.65578947368421,633.0,99,51,-1.255098892680487,0.2052548986996067,0.2850476577036217,681.0,1014.0,48.89867841409691,C2017|UT,C2017|UT|m
C2017,RaAc_9,UT,f,30.47222225555556,819.5,92,44,-1.9676941644616344,0.2517551113279795,0.1397787918128105,827.0,1155.0,39.66142684401451,C2017|UT,C2017|UT|f
C2017,Sul,TJL,m,44.37755102040816,747.5,102,54,-0.101845507599076,0.1776239768071099,0.9031690736496848,748.0,712.0,-4.81283422459893,C2017|TJL,C2017|TJL|m
C2017,Sul,TJL,f,32.947916666666664,870.5,96,48,-0.1628477024145689,0.1789006436649407,0.8497205889546341,873.0,869.0,-0.4581901489117984,C2017|TJL,C2017|TJL|f
C2017,Sul,UT,m,42.65578947368421,633.0,99,51,-0.0049493802348006,0.1749557698235032,0.9950628477655614,681.0,678.0,-0.44052863436123346,C2017|UT,C2017|UT|m
C2017,Sul,UT,f,30.47222225555556,819.5,92,44,-0.2475579307095627,0.1867510226898872,0.7807049927067037,827.0,850.0,2.781136638452237,C2017|UT,C2017|UT|f
C2017,Syr,TJL,m,44.37755102040816,747.5,102,54,0.2357078466395231,0.1743560618483779,1.2658044471182122,748.0,769.0,2.807486631016043,C2017|TJL,C2017|TJL|m
C2017,Syr,TJL,f,32.947916666666664,870.5,96,48,-0.1933314105425072,0.1803975363047885,0.8242087773934127,873.0,894.0,2.4054982817869415,C2017|TJL,C2017|TJL|f
C2017,Syr,UT,m,42.65578947368421,633.0,99,51,-0.3768385906659967,0.1751381572593201,0.6860267960882471,681.0,805.0,18.208516886930983,C2017|UT,C2017|UT|m
C2017,Syr,UT,f,30.47222225555556,819.5,92,44,-0.1701158276418777,0.1863035852388248,0.8435671025492452,827.0,856.0,3.506650544135429,C2017|UT,C2017|UT|f
C2018,Fis_Cyc,TJL,m,43.386792452830186,667.0,108,54,-0.2244455122313109,0.1712449775490608,0.7989591090130458,686.0,723.0,5.393586005830904,C2018|TJL,C2018|TJL|m
C2018,Fis_Cyc,TJL,f,33.25,905.0,96,48,0.1007478752165872,0.1793899333713154,1.1059977571630613,908.0,891.0,-1.8722466960352422,C2018|TJL,C2018|TJL|f
C2018,Fis_Cyc,UT,m,42.07941174509804,790.0,105,51,0.3779944981017761,0.1810270058319364,1.4593549136315012,795.0,802.0,0.8805031446540881,C2018|UT,C2018|UT|m
C2018,Fis_Cyc,UT,f,31.62872354255319,883.5,96,48,0.0710993981793894,0.1837565918125488,1.0736879431913011,888.0,877.0,-1.2387387387387387,C2018|UT,C2018|UT|f
C2018,Fis_On,TJL,m,43.386792452830186,667.0,108,54,-0.1150506114958809,0.1739109988801387,0.891321031674519,686.0,717.0,4.518950437317784,C2018|TJL,C2018|TJL|m
C2018,Fis_On,TJL,f,33.25,905.0,96,48,0.3390286693584231,0.1793385377287056,1.4035835844767666,908.0,841.0,-7.378854625550661,C2018|TJL,C2018|TJL|f
C2018,Fis_On,UT,m,42.07941174509804,790.0,105,51,0.050259789274194,0.1803150599232244,1.0515442408095936,795.0,733.0,-7.79874213836478,C2018|UT,C2018|UT|m
C2018,Fis_On,UT,f,31.62872354255319,883.5,96,48,-0.2882517182943797,0.1799281136881196,0.749572887281093,888.0,933.0,5.0675675675675675,C2018|UT,C2018|UT|f
C2018,SG1002,TJL,m,43.386792452830186,667.0,108,54,-0.0752974342383906,0.1688761383376993,0.9274675846846068,686.0,747.0,8.892128279883382,C2018|TJL,C2018|TJL|m
C2018,SG1002,TJL,f,33.25,905.0,96,48,0.0255631173359404,0.1778505113868316,1.0258926558384105,908.0,887.0,-2.3127753303964758,C2018|TJL,C2018|TJL|f
C2018,SG1002,UT,m,42.07941174509804,790.0,105,51,0.0610186974794215,0.1723672871159184,1.062918787903564,795.0,765.0,-3.7735849056603774,C2018|UT,C2018|UT|m
C2018,SG1002,UT,f,31.62872354255319,883.5,96,48,-0.2689509263267881,0.1891350180696016,0.7641807558847433,888.0,918.0,3.3783783783783785,C2018|UT,C2018|UT|f
C2019,Asta,TJL,m,42.4,771.5,108,54,-0.182419241543236,0.1686405161250775,0.8332519333514319,790.0,870.0,10.126582278481013,C2019|TJL,C2019|TJL|m
C2019,Asta,TJL,f,31.66,939.0,100,48,0.0303941092269076,0.1772903408380171,1.030860725629943,936.0,988.0,5.555555555555555,C2019|TJL,C2019|TJL|f
C2019,Asta,UT,m,40.30505032323232,791.0,102,51,-0.3299978663161485,0.1751218434355752,0.7189252673895231,814.0,905.0,11.17936117936118,C2019|UT,C2019|UT|m
C2019,Asta,UT,f,29.59673928260869,877.5,92,44,0.0069985417172167,0.1915262616093956,1.0070230887413452,876.0,919.0,4.908675799086758,C2019|UT,C2019|UT|f
C2019,DMF_16,TJL,m,42.4,771.5,108,54,-0.0880593620254604,0.1748058431339578,0.915706516916316,790.0,771.0,-2.4050632911392404,C2019|TJL,C2019|TJL|m
C2019,DMF_16,TJL,f,31.66,939.0,100,48,0.2268470467111113,0.1788125290865328,1.2546379522624234,936.0,916.0,-2.1367521367521367,C2019|TJL,C2019|TJL|f
C2019,DMF_16,UT,m,40.30505032323232,791.0,102,51,-0.0838015546315642,0.1741393572441571,0.9196137310745502,814.0,785.0,-3.5626535626535625,C2019|UT,C2019|UT|m
C2019,DMF_16,UT,f,29.59673928260869,877.5,92,44,-0.0548280346041179,0.1860182186760265,0.946647924642226,876.0,895.0,2.1689497716894977,C2019|UT,C2019|UT|f
C2019,DMF_9,TJL,m,42.4,771.5,108,54,0.1450627684177016,0.1717682919319325,1.1561121353200208,790.0,765.0,-3.1645569620253164,C2019|TJL,C2019|TJL|m
C2019,DMF_9,TJL,f,31.66,939.0,100,48,0.124260962419429,0.1768089912783543,1.1323113231489803,936.0,910.0,-2.7777777777777777,C2019|TJL,C2019|TJL|f
C2019,DMF_9,UT,m,40.30505032323232,791.0,102,51,-0.4058857886521775,0.1775106818344319,0.6663862719530934,814.0,847.0,4.054054054054054,C2019|UT,C2019|UT|m
C2019,DMF_9,UT,f,29.59673928260869,877.5,92,44,0.0982353030408613,0.1862104913937443,1.1032223461423534,876.0,845.0,-3.538812785388128,C2019|UT,C2019|UT|f
C2019,MPA,TJL,m,42.4,771.5,108,54,-0.1286461300262809,0.1762520664409086,0.8792850630804624,790.0,806.0,2.0253164556962027,C2019|TJL,C2019|TJL|m
C2019,MPA,TJL,f,31.66,939.0,100,48,0.2657334124081297,0.1782280860356659,1.3043872788685555,936.0,903.0,-3.5256410256410255,C2019|TJL,C2019|TJL|f
C2019,MPA,UT,m,40.30505032323232,791.0,102,51,-0.1256789632196876,0.1755900285291419,0.8818979230118122,814.0,810.0,-0.4914004914004914,C2019|UT,C2019|UT|m
C2019,MPA,UT,f,29.59673928260869,877.5,92,44,0.0996851260327121,0.1870785470695444,1.1048229833048175,876.0,885.0,1.0273972602739727,C2019|UT,C2019|UT|f
C2019,Mec,TJL,m,42.4,771.5,108,54,-0.3076002376547145,0.1718244846465176,0.7352091682113919,790.0,911.0,15.316455696202532,C2019|TJL,C2019|TJL|m
C2019,Mec,TJL,f,31.66,939.0,100,48,0.0997556812053241,0.1773739364732605,1.1049009370310972,936.0,935.0,-0.10683760683760683,C2019|TJL,C2019|TJL|f
C2019,Mec,UT,m,40.30505032323232,791.0,102,51,0.0176722608996594,0.1733395452062036,1.0178293392478666,814.0,815.0,0.12285012285012285,C2019|UT,C2019|UT|m
C2019,Mec,UT,f,29.59673928260869,877.5,92,44,-0.1421433308565163,0.1861266879358624,0.8674969084997547,876.0,932.0,6.392694063926941,C2019|UT,C2019|UT|f
C2019,PBA,TJL,m,42.4,771.5,108,54,-0.1448321434630577,0.1714433623800647,0.8651675049442775,790.0,826.0,4.556962025316456,C2019|TJL,C2019|TJL|m
C2019,PBA,TJL,f,31.66,939.0,100,48,0.5168237815563625,0.1825861012378749,1.6766936379327664,936.0,880.0,-5.982905982905983,C2019|TJL,C2019|TJL|f
C2019,PBA,UT,m,40.30505032323232,791.0,102,51,0.0794582743244423,0.1744612061894045,1.082700382182045,814.0,793.0,-2.57985257985258,C2019|UT,C2019|UT|m
C2019,PBA,UT,f,29.59673928260869,877.5,92,44,0.1102530619313223,0.1856458243584784,1.1165605936897038,876.0,893.0,1.9406392694063928,C2019|UT,C2019|UT|f
C2019,SG1002,TJL,m,42.4,771.5,108,54,-0.2164808472826144,0.1744292954395083,0.805347959376824,790.0,822.0,4.050632911392405,C2019|TJL,C2019|TJL|m
C2019,SG1002,TJL,f,31.66,939.0,100,48,0.073674497650653,0.17755284298815,1.0764563593898475,936.0,911.0,-2.6709401709401708,C2019|TJL,C2019|TJL|f
C2019,SG1002,UT,m,40.30505032323232,791.0,102,51,-0.0286244458228655,0.177553890685881,0.9717813524908946,814.0,721.0,-11.425061425061426,C2019|UT,C2019|UT|m
C2019,SG1002,UT,f,29.59673928260869,877.5,92,44,0.1668528174319505,0.1852533526607168,1.181580344480161,876.0,852.0,-2.73972602739726,C2019|UT,C2019|UT|f
C2020,AKG_18,TJL,m,39.70588235294117,802.0,102,51,0.1091339896155276,0.1823629558143549,1.115311780526844,811.0,783.0,-3.4525277435265105,C2020|TJL,C2020|TJL|m
C2020,AKG_18,TJL,f,30.380434782608692,928.0,92,44,0.0431445223633168,0.1850445374337284,1.0440887781250734,927.0,900.0,-2.912621359223301,C2020|TJL,C2020|TJL|f
C2020,AKG_18,UM,m,36.66262626262627,828.5,102,51,-0.100726682614382,0.1802471438710955,0.9041801272652428,836.0,886.0,5.980861244019139,C2020|UM,C2020|UM|m
C2020,AKG_18,UM,f,27.29659090909091,879.0,88,44,0.0929288094808896,0.1888680742928224,1.097383609178396,878.0,914.0,4.100227790432802,C2020|UM,C2020|UM|f
C2020,AKG_18,UT,m,39.16734693877551,821.0,99,51,-0.0512996229559968,0.1785281510873005,0.949993987879,833.0,917.0,10.084033613445378,C2020|UT,C2020|UT|m
C2020,AKG_18,UT,f,29.11086956521739,908.5,92,44,0.0427682397135844,0.1848608855756723,1.0436959795393657,908.0,927.0,2.092511013215859,C2020|UT,C2020|UT|f
C2020,Cana_16,UM,m,36.66262626262627,828.5,102,51,-0.3066277335598667,0.1794456644718275,0.7359245099180379,836.0,915.0,9.44976076555024,C2020|UM,C2020|UM|m
C2020,Cana_16,UM,f,27.29659090909091,879.0,88,48,0.4315707607425644,0.186880822729005,1.5396740847403465,878.0,791.0,-9.90888382687927,C2020|UM,C2020|UM|f
