population,cohort,site,sex,id,group,dose,age_initiation,status,dead,age,Rx(ppm),Unnamed: 11,weight_42d,weight_6m,weight_12m,maternal_age_days,parity,Tx,entry,mean,std,weight_42d_z,arm,positive_m,positive_f,mouse
UM-HET3,C2005,UT,m,UT00981,Control,0,,dead,1,1107,,,19.299999,31.9,32.799999,123.0,2.0,0,608.75,22.50153849230769,2.0676445443264515,-1.5483993615307867,C2005|Rapa,True,True,C2005|UT00981
UM-HET3,C2005,UT,m,UT00982,Control,0,,dead,1,691,,,21.6,33.900002,36.099998,123.0,2.0,0,608.75,22.50153849230769,2.0676445443264515,-0.4360219916820239,C2005|Rapa,True,True,C2005|UT00982
UM-HET3,C2005,UT,m,UT01007,Control,0,,dead,1,773,,,23.4,42.700001,46.200001,131.0,2.0,0,608.75,22.50153849230769,2.0676445443264515,0.434533832305778,C2005|Rapa,True,True,C2005|UT01007
UM-HET3,C2005,UT,m,UT01062,Control,0,,dead,1,1020,,,23.5,46.700001,49.599998,141.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,0.4828980447495455,C2005|Rapa,True,True,C2005|UT01062
UM-HET3,C2005,UT,m,UT01064,Control,0,,dead,1,792,,,19.6,34.299999,43.700001,141.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,-1.4033062405573609,C2005|Rapa,True,True,C2005|UT01064
UM-HET3,C2005,UT,m,UT01082,Control,0,,dead,1,867,,,25.6,42.099998,47.099998,144.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,1.49854650606865,C2005|Rapa,True,True,C2005|UT01082
UM-HET3,C2005,UT,m,UT01083,Control,0,,dead,1,667,,,24.9,45.599998,49.900002,144.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,1.1599970189622808,C2005|Rapa,True,True,C2005|UT01083
UM-HET3,C2005,UT,m,UT01084,Control,0,,dead,1,897,,,25.200001,44.799999,48.900002,144.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,1.3050901399357064,C2005|Rapa,True,True,C2005|UT01084
UM-HET3,C2005,UT,m,UT01126,Control,0,,dead,1,713,,,23.799999,48.099998,55.0,149.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,0.6279901984387215,C2005|Rapa,True,True,C2005|UT01126
UM-HET3,C2005,UT,m,UT01128,Control,0,,dead,1,726,,,21.0,42.799999,50.299999,149.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,-0.7262072663446256,C2005|Rapa,True,True,C2005|UT01128
UM-HET3,C2005,UT,m,UT01183,Control,0,,dead,1,732,,,25.1,48.599998,52.200001,161.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,1.2567254438498159,C2005|Rapa,True,True,C2005|UT01183
UM-HET3,C2005,UT,m,UT01184,Control,0,,dead,1,1020,,,22.700001,47.400002,53.900002,161.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,0.09598482884153534,C2005|Rapa,True,True,C2005|UT01184
UM-HET3,C2005,UT,m,UT01239,Control,0,,dead,1,1083,,,23.299999,34.700001,48.599998,168.0,4.0,0,608.75,22.50153849230769,2.0676445443264515,0.38616913621988724,C2005|Rapa,True,True,C2005|UT01239
UM-HET3,C2005,UT,m,UT01241,Control,0,,dead,1,799,,,23.6,46.200001,51.0,168.0,4.0,0,608.75,22.50153849230769,2.0676445443264515,0.5312622571933131,C2005|Rapa,True,True,C2005|UT01241
UM-HET3,C2005,UT,m,UT01242,Control,0,,dead,1,890,,,23.700001,51.5,57.799999,168.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,0.5796269532792038,C2005|Rapa,True,True,C2005|UT01242
UM-HET3,C2005,UT,m,UT01244,Control,0,,dead,1,750,,,22.5,47.299999,54.700001,168.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,-0.0007440796881229482,C2005|Rapa,True,True,C2005|UT01244
UM-HET3,C2005,UT,m,UT01245,Control,0,,dead,1,771,,,21.4,40.099998,46.0,168.0,3.0,0,608.75,22.50153849230769,2.0676445443264515,-0.532750416569559,C2005|Rapa,True,True,C2005|UT01245
UM-HET3,C2005,UT,m,UT01367,Control,0,,dead,1,966,,,22.0,36.5,41.0,190.0,4.0,0,608.75,22.50153849230769,2.0676445443264515,-0.2425651419069572,C2005|Rapa,True,True,C2005|UT01367
UM-HET3,C2005,UT,m,UT01382,Control,0,,dead,1,1139,,,17.6,33.099998,35.099998,192.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,-2.370590489432698,C2005|Rapa,True,True,C2005|UT01382
UM-HET3,C2005,UT,m,UT01383,Control,0,,dead,1,652,,,20.200001,47.299999,53.099998,192.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,-1.113120482252636,C2005|Rapa,True,True,C2005|UT01383
UM-HET3,C2005,UT,m,UT01384,Control,0,,dead,1,1064,,,22.6,46.200001,46.299999,192.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,0.047620132755644584,C2005|Rapa,True,True,C2005|UT01384
UM-HET3,C2005,UT,m,UT01415,Control,0,,dead,1,962,,,25.9,46.5,50.799999,194.0,4.0,0,608.75,22.50153849230769,2.0676445443264515,1.643639143399949,C2005|Rapa,True,True,C2005|UT01415
UM-HET3,C2005,UT,m,UT01416,Control,0,,dead,1,888,,,28.0,51.099998,57.299999,194.0,4.0,0,608.75,22.50153849230769,2.0676445443264515,2.659287604719054,C2005|Rapa,True,True,C2005|UT01416
UM-HET3,C2005,UT,m,UT01445,Control,0,,dead,1,875,,,18.1,36.900002,42.0,197.0,4.0,0,608.75,22.50153849230769,2.0676445443264515,-2.1287694272138635,C2005|Rapa,True,True,C2005|UT01445
UM-HET3,C2005,UT,m,UT01446,Control,0,,dead,1,809,,,19.5,40.400002,46.0,197.0,4.0,0,608.75,22.50153849230769,2.0676445443264515,-1.4516704530011284,C2005|Rapa,True,True,C2005|UT01446
UM-HET3,C2005,UT,m,UT01455,Control,0,,dead,1,654,,,22.1,42.900002,47.900002,202.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,-0.19420092946318965,C2005|Rapa,True,True,C2005|UT01455
UM-HET3,C2005,UT,m,UT01456,Control,0,,dead,1,659,,,24.799999,48.299999,52.200001,202.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,1.11163232287639,C2005|Rapa,True,True,C2005|UT01456
UM-HET3,C2005,UT,m,UT01457,Control,0,,dead,1,835,,,21.0,34.200001,38.799999,202.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,-0.7262072663446256,C2005|Rapa,True,True,C2005|UT01457
UM-HET3,C2005,UT,m,UT01516,Control,0,,dead,1,953,,,22.200001,35.599998,45.900002,217.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,-0.1458362333772989,C2005|Rapa,True,True,C2005|UT01516
UM-HET3,C2005,UT,m,UT01517,Control,0,,dead,1,868,,,24.5,43.0,48.599998,217.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,0.966540169187214,C2005|Rapa,True,True,C2005|UT01517
UM-HET3,C2005,UT,m,UT01518,Control,0,,dead,1,613,,,24.4,37.099998,53.900002,217.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,0.9181759567434464,C2005|Rapa,True,True,C2005|UT01518
UM-HET3,C2005,UT,m,UT01523,Control,0,,dead,1,720,,,20.700001,36.5,45.5,217.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,-0.8712994200338017,C2005|Rapa,True,True,C2005|UT01523
UM-HET3,C2005,UT,m,UT01564,Control,0,,dead,1,1113,,,20.299999,44.5,47.900002,224.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-1.0647572370931182,C2005|Rapa,True,True,C2005|UT01564
UM-HET3,C2005,UT,m,UT01565,Control,0,,dead,1,667,,,20.6,44.799999,50.799999,224.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-0.9196641161196923,C2005|Rapa,True,True,C2005|UT01565
UM-HET3,C2005,UT,m,UT01566,Control,0,,dead,1,1004,,,22.4,40.200001,47.200001,224.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-0.04910829213189048,C2005|Rapa,True,True,C2005|UT01566
UM-HET3,C2005,UT,m,UT01575,Control,0,,dead,1,666,,,21.0,40.799999,44.400002,226.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-0.7262072663446256,C2005|Rapa,True,True,C2005|UT01575
UM-HET3,C2005,UT,m,UT01576,Control,0,,dead,1,653,,,18.799999,41.400002,48.099998,226.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-1.7902204237496209,C2005|Rapa,True,True,C2005|UT01576
UM-HET3,C2005,UT,m,UT01599,Control,0,,dead,1,806,,,20.5,41.400002,45.200001,230.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-0.9680283285634599,C2005|Rapa,True,True,C2005|UT01599
UM-HET3,C2005,UT,m,UT01600,Control,0,,dead,1,1101,,,20.6,43.200001,47.799999,230.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-0.9196641161196923,C2005|Rapa,True,True,C2005|UT01600
UM-HET3,C2005,UT,m,UT01601,Control,0,,dead,1,1149,,,20.200001,41.099998,42.900002,230.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,-1.113120482252636,C2005|Rapa,True,True,C2005|UT01601
UM-HET3,C2005,UT,m,UT01613,Control,0,,dead,1,616,,,22.9,46.200001,50.099998,232.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,0.19271277008694376,C2005|Rapa,True,True,C2005|UT01613
UM-HET3,C2005,UT,m,UT01614,Control,0,,dead,1,719,,,23.200001,42.900002,48.299999,232.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,0.33780589106036957,C2005|Rapa,True,True,C2005|UT01614
UM-HET3,C2005,UT,m,UT01615,Control,0,,dead,1,794,,,23.0,45.0,49.599998,232.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,0.2410769825307113,C2005|Rapa,True,True,C2005|UT01615
UM-HET3,C2005,UT,m,UT01616,Control,0,,dead,1,815,,,22.4,30.4,43.700001,232.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,-0.04910829213189048,C2005|Rapa,True,True,C2005|UT01616
UM-HET3,C2005,UT,m,UT01617,Control,0,,dead,1,964,,,21.0,40.5,45.5,232.0,5.0,0,608.75,22.50153849230769,2.0676445443264515,-0.7262072663446256,C2005|Rapa,True,True,C2005|UT01617
UM-HET3,C2005,UT,m,UT01691,Control,0,,dead,1,714,,,21.5,47.299999,51.099998,243.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-0.4843862041257914,C2005|Rapa,True,True,C2005|UT01691
UM-HET3,C2005,UT,m,UT01692,Control,0,,dead,1,749,,,22.700001,47.099998,52.099998,243.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,0.09598482884153534,C2005|Rapa,True,True,C2005|UT01692
UM-HET3,C2005,UT,m,UT01693,Control,0,,dead,1,894,,,21.799999,39.700001,40.700001,243.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-0.3392940504366155,C2005|Rapa,True,True,C2005|UT01693
UM-HET3,C2005,UT,m,UT01694,Control,0,,dead,1,1013,,,23.6,46.900002,50.799999,243.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,0.5312622571933131,C2005|Rapa,True,True,C2005|UT01694
UM-HET3,C2005,UT,m,UT01695,Control,0,,dead,1,781,,,23.0,50.799999,56.200001,243.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,0.2410769825307113,C2005|Rapa,True,True,C2005|UT01695
UM-HET3,C2005,UT,m,UT01696,Control,0,,dead,1,634,,,20.0,40.200001,40.599998,243.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,-1.2098493907822943,C2005|Rapa,True,True,C2005|UT01696
UM-HET3,C2005,UT,m,UT01701,Control,0,,dead,1,1176,,,24.4,37.900002,44.0,246.0,7.0,0,608.75,22.50153849230769,2.0676445443264515,0.9181759567434464,C2005|Rapa,True,True,C2005|UT01701
UM-HET3,C2005,UT,m,UT01702,Control,0,,dead,1,738,,,21.0,39.799999,40.599998,246.0,7.0,0,608.75,22.50153849230769,2.0676445443264515,-0.7262072663446256,C2005|Rapa,True,True,C2005|UT01702
UM-HET3,C2005,UT,m,UT01736,Control,0,,dead,1,836,,,22.6,36.900002,43.900002,250.0,7.0,0,608.75,22.50153849230769,2.0676445443264515,0.047620132755644584,C2005|Rapa,True,True,C2005|UT01736
UM-HET3,C2005,UT,m,UT01737,Control,0,,dead,1,700,,,25.1,50.400002,53.400002,250.0,7.0,0,608.75,22.50153849230769,2.0676445443264515,1.2567254438498159,C2005|Rapa,True,True,C2005|UT01737
UM-HET3,C2005,UT,m,UT01738,Control,0,,dead,1,766,,,24.9,49.599998,54.0,250.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,1.1599970189622808,C2005|Rapa,True,True,C2005|UT01738
UM-HET3,C2005,UT,m,UT01739,Control,0,,dead,1,1004,,,22.6,41.099998,47.099998,250.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,0.047620132755644584,C2005|Rapa,True,True,C2005|UT01739
UM-HET3,C2005,UT,m,UT01740,Control,0,,dead,1,843,,,23.6,48.200001,52.799999,250.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,0.5312622571933131,C2005|Rapa,True,True,C2005|UT01740
UM-HET3,C2005,UT,m,UT01741,Control,0,,dead,1,793,,,24.0,45.400002,48.0,250.0,6.0,0,608.75,22.50153849230769,2.0676445443264515,0.7247191069683798,C2005|Rapa,True,True,C2005|UT01741
UM-HET3,C2005,TJL,f,JL01037,Rapa,14,20.0,dead,1,1313,,,18.0,29.0,37.0,,,1,608.75,18.529411764705884,1.3097862219928142,-0.4041970787418991,C2005|Rapa,True,True,C2005|JL01037
UM-HET3,C2005,TJL,f,JL01039,Rapa,14,20.0,dead,1,1163,,,19.0,32.0,36.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01039
UM-HET3,C2005,TJL,f,JL01041,Rapa,14,20.0,dead,1,979,,,18.0,30.0,41.0,,,1,608.75,18.529411764705884,1.3097862219928142,-0.4041970787418991,C2005|Rapa,True,True,C2005|JL01041
UM-HET3,C2005,TJL,f,JL01043,Rapa,14,20.0,dead,1,1282,,,19.0,31.0,40.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01043
UM-HET3,C2005,TJL,f,JL01242,Rapa,14,20.0,dead,1,1226,,,19.0,24.0,32.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01242
UM-HET3,C2005,TJL,f,JL01244,Rapa,14,20.0,dead,1,1161,,,18.0,23.0,32.0,,,1,608.75,18.529411764705884,1.3097862219928142,-0.4041970787418991,C2005|Rapa,True,True,C2005|JL01244
UM-HET3,C2005,TJL,f,JL01245,Rapa,14,20.0,dead,1,1276,,,19.0,30.0,34.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01245
UM-HET3,C2005,TJL,f,JL01360,Rapa,14,20.0,dead,1,1286,,,16.0,22.0,24.0,,,1,608.75,18.529411764705884,1.3097862219928142,-1.931163820655735,C2005|Rapa,True,True,C2005|JL01360
UM-HET3,C2005,TJL,f,JL01363,Rapa,14,20.0,dead,1,1014,,,17.0,24.0,30.0,,,1,608.75,18.529411764705884,1.3097862219928142,-1.1676804496988171,C2005|Rapa,True,True,C2005|JL01363
UM-HET3,C2005,TJL,f,JL01364,Rapa,14,20.0,dead,1,1085,,,17.0,23.0,31.0,,,1,608.75,18.529411764705884,1.3097862219928142,-1.1676804496988171,C2005|Rapa,True,True,C2005|JL01364
UM-HET3,C2005,TJL,f,JL01365,Rapa,14,20.0,dead,1,1360,,,20.0,31.0,36.0,,,1,608.75,18.529411764705884,1.3097862219928142,1.122769663171937,C2005|Rapa,True,True,C2005|JL01365
UM-HET3,C2005,TJL,f,JL01366,Rapa,14,20.0,dead,1,1007,,,19.0,23.0,27.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01366
UM-HET3,C2005,TJL,f,JL01402,Rapa,14,20.0,dead,1,1018,,,19.0,31.0,43.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01402
UM-HET3,C2005,TJL,f,JL01403,Rapa,14,20.0,dead,1,1231,,,19.0,27.0,34.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01403
UM-HET3,C2005,TJL,f,JL01404,Rapa,14,20.0,dead,1,1256,,,17.0,28.0,42.0,,,1,608.75,18.529411764705884,1.3097862219928142,-1.1676804496988171,C2005|Rapa,True,True,C2005|JL01404
UM-HET3,C2005,TJL,f,JL01405,Rapa,14,20.0,dead,1,1063,,,17.0,29.0,42.0,,,1,608.75,18.529411764705884,1.3097862219928142,-1.1676804496988171,C2005|Rapa,True,True,C2005|JL01405
UM-HET3,C2005,TJL,f,JL01461,Rapa,14,20.0,dead,1,1002,,,18.0,23.0,26.0,,,1,608.75,18.529411764705884,1.3097862219928142,-0.4041970787418991,C2005|Rapa,True,True,C2005|JL01461
UM-HET3,C2005,TJL,f,JL01462,Rapa,14,20.0,dead,1,1234,,,16.0,24.0,28.0,,,1,608.75,18.529411764705884,1.3097862219928142,-1.931163820655735,C2005|Rapa,True,True,C2005|JL01462
UM-HET3,C2005,TJL,f,JL01493,Rapa,14,20.0,dead,1,1092,,,18.0,38.0,46.0,,,1,608.75,18.529411764705884,1.3097862219928142,-0.4041970787418991,C2005|Rapa,True,True,C2005|JL01493
UM-HET3,C2005,TJL,f,JL01494,Rapa,14,20.0,dead,1,1100,,,20.0,38.0,50.0,,,1,608.75,18.529411764705884,1.3097862219928142,1.122769663171937,C2005|Rapa,True,True,C2005|JL01494
UM-HET3,C2005,TJL,f,JL01545,Rapa,14,20.0,dead,1,1350,,,19.0,,31.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01545
UM-HET3,C2005,TJL,f,JL01548,Rapa,14,20.0,dead,1,1014,,,20.0,,46.0,,,1,608.75,18.529411764705884,1.3097862219928142,1.122769663171937,C2005|Rapa,True,True,C2005|JL01548
UM-HET3,C2005,TJL,f,JL01572,Rapa,14,20.0,dead,1,1011,,,18.0,32.0,43.0,,,1,608.75,18.529411764705884,1.3097862219928142,-0.4041970787418991,C2005|Rapa,True,True,C2005|JL01572
UM-HET3,C2005,TJL,f,JL01603,Rapa,14,20.0,dead,1,1090,,,15.0,21.0,25.0,,,1,608.75,18.529411764705884,1.3097862219928142,-2.694647191612653,C2005|Rapa,True,True,C2005|JL01603
UM-HET3,C2005,TJL,f,JL01604,Rapa,14,20.0,dead,1,1200,,,19.0,33.0,46.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01604
UM-HET3,C2005,TJL,f,JL01605,Rapa,14,20.0,dead,1,1088,,,19.0,38.0,46.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01605
UM-HET3,C2005,TJL,f,JL01640,Rapa,14,20.0,dead,1,1111,,,19.0,30.0,34.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01640
UM-HET3,C2005,TJL,f,JL01641,Rapa,14,20.0,dead,1,962,,,19.0,34.0,48.0,,,1,608.75,18.529411764705884,1.3097862219928142,0.35928629221501895,C2005|Rapa,True,True,C2005|JL01641
UM-HET3,C2005,TJL,m,JL01072,Rapa,14,20.0,dead,1,1145,,,24.0,40.0,46.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.6123063683320692,C2005|Rapa,True,True,C2005|JL01072
UM-HET3,C2005,TJL,m,JL01073,Rapa,14,20.0,dead,1,1131,,,22.0,40.0,47.0,,,1,608.75,22.81081081081081,1.9421473476236362,-0.41748161477186513,C2005|Rapa,True,True,C2005|JL01073
UM-HET3,C2005,TJL,m,JL01161,Rapa,14,20.0,dead,1,1000,,,23.0,42.0,46.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.09741237678010205,C2005|Rapa,True,True,C2005|JL01161
UM-HET3,C2005,TJL,m,JL01220,Rapa,14,20.0,dead,1,1044,,,23.0,39.0,46.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.09741237678010205,C2005|Rapa,True,True,C2005|JL01220
UM-HET3,C2005,TJL,m,JL01235,Rapa,14,20.0,dead,1,977,,,25.0,44.0,45.0,,,1,608.75,22.81081081081081,1.9421473476236362,1.1272003598840363,C2005|Rapa,True,True,C2005|JL01235
UM-HET3,C2005,TJL,m,JL01237,Rapa,14,20.0,dead,1,1008,,,23.0,45.0,42.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.09741237678010205,C2005|Rapa,True,True,C2005|JL01237
UM-HET3,C2005,TJL,m,JL01269,Rapa,14,20.0,dead,1,1162,,,23.0,43.0,52.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.09741237678010205,C2005|Rapa,True,True,C2005|JL01269
UM-HET3,C2005,TJL,m,JL01304,Rapa,14,20.0,dead,1,1196,,,23.0,35.0,40.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.09741237678010205,C2005|Rapa,True,True,C2005|JL01304
UM-HET3,C2005,TJL,m,JL01305,Rapa,14,20.0,dead,1,1063,,,22.0,32.0,38.0,,,1,608.75,22.81081081081081,1.9421473476236362,-0.41748161477186513,C2005|Rapa,True,True,C2005|JL01305
UM-HET3,C2005,TJL,m,JL01383,Rapa,14,20.0,dead,1,1062,,,24.0,42.0,45.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.6123063683320692,C2005|Rapa,True,True,C2005|JL01383
UM-HET3,C2005,TJL,m,JL01397,Rapa,14,20.0,dead,1,1184,,,24.0,46.0,50.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.6123063683320692,C2005|Rapa,True,True,C2005|JL01397
UM-HET3,C2005,TJL,m,JL01398,Rapa,14,20.0,dead,1,1064,,,24.0,41.0,48.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.6123063683320692,C2005|Rapa,True,True,C2005|JL01398
UM-HET3,C2005,TJL,m,JL01431,Rapa,14,20.0,dead,1,1170,,,23.0,42.0,44.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.09741237678010205,C2005|Rapa,True,True,C2005|JL01431
UM-HET3,C2005,TJL,m,JL01432,Rapa,14,20.0,dead,1,1142,,,23.0,35.0,43.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.09741237678010205,C2005|Rapa,True,True,C2005|JL01432
UM-HET3,C2005,TJL,m,JL01433,Rapa,14,20.0,dead,1,952,,,22.0,44.0,48.0,,,1,608.75,22.81081081081081,1.9421473476236362,-0.41748161477186513,C2005|Rapa,True,True,C2005|JL01433
UM-HET3,C2005,TJL,m,JL01451,Rapa,14,20.0,dead,1,1098,,,21.0,34.0,41.0,,,1,608.75,22.81081081081081,1.9421473476236362,-0.9323756063238323,C2005|Rapa,True,True,C2005|JL01451
UM-HET3,C2005,TJL,m,JL01452,Rapa,14,20.0,dead,1,937,,,26.0,44.0,53.0,,,1,608.75,22.81081081081081,1.9421473476236362,1.6420943514360036,C2005|Rapa,True,True,C2005|JL01452
UM-HET3,C2005,TJL,m,JL01453,Rapa,14,20.0,dead,1,1109,,,23.0,39.0,42.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.09741237678010205,C2005|Rapa,True,True,C2005|JL01453
UM-HET3,C2005,TJL,m,JL01510,Rapa,14,20.0,dead,1,1122,,,22.0,36.0,41.0,,,1,608.75,22.81081081081081,1.9421473476236362,-0.41748161477186513,C2005|Rapa,True,True,C2005|JL01510
UM-HET3,C2005,TJL,m,JL01512,Rapa,14,20.0,dead,1,948,,,23.0,41.0,46.0,,,1,608.75,22.81081081081081,1.9421473476236362,0.09741237678010205,C2005|Rapa,True,True,C2005|JL01512
UM-HET3,C2005,TJL,m,JL01619,Rapa,14,20.0,dead,1,1137,,,22.0,33.0,38.0,,,1,608.75,22.81081081081081,1.9421473476236362,-0.41748161477186513,C2005|Rapa,True,True,C2005|JL01619
UM-HET3,C2005,TJL,m,JL01801,Rapa,14,20.0,dead,1,950,,,21.0,41.0,45.0,,,1,608.75,22.81081081081081,1.9421473476236362,-0.9323756063238323,C2005|Rapa,True,True,C2005|JL01801
UM-HET3,C2005,TJL,m,JL01862,Rapa,14,20.0,dead,1,983,,,20.0,36.0,40.0,,,1,608.75,22.81081081081081,1.9421473476236362,-1.4472695978757995,C2005|Rapa,True,True,C2005|JL01862
UM-HET3,C2005,UM,f,UM08066,Rapa,14,20.0,dead,1,1068,,,16.5,26.5,,,,1,608.75,17.537037074074075,1.5499552617200671,-0.6690754886197295,C2005|Rapa,True,True,C2005|UM08066
UM-HET3,C2005,UM,f,UM08073,Rapa,14,20.0,dead,1,1024,,,16.9,25.799999,,,,1,608.75,17.537037074074075,1.5499552617200671,-0.4110035236546908,C2005|Rapa,True,True,C2005|UM08073
UM-HET3,C2005,UM,f,UM08997,Rapa,14,20.0,dead,1,1270,,,19.799999,26.200001,,,,1,608.75,17.537037074074075,1.5499552617200671,1.4600175771619348,C2005|Rapa,True,True,C2005|UM08997
UM-HET3,C2005,UM,f,UM09004,Rapa,14,20.0,dead,1,1156,,,18.299999,25.0,,,,1,608.75,17.537037074074075,1.5499552617200671,0.49224770854303623,C2005|Rapa,True,True,C2005|UM09004
UM-HET3,C2005,UM,f,UM09011,Rapa,14,20.0,dead,1,1235,,,19.799999,24.5,,,,1,608.75,17.537037074074075,1.5499552617200671,1.4600175771619348,C2005|Rapa,True,True,C2005|UM09011
UM-HET3,C2005,UM,f,UM09018,Rapa,14,20.0,dead,1,1250,,,19.4,30.1,,,,1,608.75,17.537037074074075,1.5499552617200671,1.201946257376807,C2005|Rapa,True,True,C2005|UM09018
UM-HET3,C2005,UM,f,UM09067,Rapa,14,20.0,dead,1,1017,,,18.799999,26.6,,,,1,608.75,17.537037074074075,1.5499552617200671,0.8148376647493357,C2005|Rapa,True,True,C2005|UM09067
UM-HET3,C2005,UM,f,UM09074,Rapa,14,20.0,dead,1,1274,,,18.1,24.700001,,,,1,608.75,17.537037074074075,1.5499552617200671,0.36321237124042993,C2005|Rapa,True,True,C2005|UM09074
UM-HET3,C2005,UM,f,UM09081,Rapa,14,20.0,dead,1,988,,,17.799999,22.700001,,,,1,608.75,17.537037074074075,1.5499552617200671,0.1696577523367367,C2005|Rapa,True,True,C2005|UM09081
UM-HET3,C2005,UM,f,UM09088,Rapa,14,20.0,dead,1,1177,,,18.799999,23.5,,,,1,608.75,17.537037074074075,1.5499552617200671,0.8148376647493357,C2005|Rapa,True,True,C2005|UM09088
UM-HET3,C2005,UM,f,UM09123,Rapa,14,20.0,dead,1,1231,,,18.1,26.4,,,,1,608.75,17.537037074074075,1.5499552617200671,0.36321237124042993,C2005|Rapa,True,True,C2005|UM09123
UM-HET3,C2005,UM,f,UM09144,Rapa,14,20.0,dead,1,1176,,,17.9,24.1,,,,1,608.75,17.537037074074075,1.5499552617200671,0.2341763887579083,C2005|Rapa,True,True,C2005|UM09144
UM-HET3,C2005,UM,f,UM09333,Rapa,14,20.0,dead,1,989,,,19.299999,25.6,,,,1,608.75,17.537037074074075,1.5499552617200671,1.1374276209556353,C2005|Rapa,True,True,C2005|UM09333
UM-HET3,C2005,UM,f,UM09340,Rapa,14,20.0,dead,1,1112,,,18.6,22.9,,,,1,608.75,17.537037074074075,1.5499552617200671,0.6858023274467295,C2005|Rapa,True,True,C2005|UM09340
