cohort,site,sex,group,dead,lifespan_days,bw_6,bw_12,bw_18,bw_24
C2009,UM,m,Control,1,1007,32.900002,43.799999,45.200001,49.099998
C2009,UM,m,Control,1,1228,35.5,38.299999,43.099998,46.200001
C2009,UM,f,Control,1,1203,24.700001,27.1,31.1,32.0
C2009,UM,f,Control,1,1030,29.9,41.200001,47.400002,49.900002
C2009,UM,f,Control,1,953,26.4,33.099998,42.400002,46.400002
C2009,UM,f,Control,1,839,26.299999,30.299999,37.0,38.299999
C2009,UM,f,Control,1,981,24.0,29.299999,36.0,39.900002
C2009,UM,f,Control,1,1047,24.799999,27.5,31.700001,38.400002
C2009,UM,f,Control,1,754,25.6,29.5,32.599998,34.599998
C2009,UM,f,Control,1,1087,28.299999,30.1,32.799999,33.200001
C2009,UM,f,Control,1,742,26.4,30.9,37.299999,21.299999
C2009,UM,f,Control,1,802,26.0,31.1,36.599998,35.700001
C2009,UM,f,Control,1,856,26.799999,31.6,34.200001,38.0
C2009,UM,f,Control,1,1229,25.799999,32.5,37.099998,43.700001
C2009,UM,f,Control,1,886,26.9,30.299999,35.599998,37.200001
C2009,UM,f,Control,1,946,30.299999,35.400002,40.900002,42.0
C2009,UM,f,Control,1,767,23.6,26.0,29.9,32.5
C2009,UM,f,Control,1,877,26.299999,30.200001,32.900002,31.1
C2009,UM,m,Control,1,666,33.599998,36.599998,36.0,
C2009,UM,m,Control,1,800,32.299999,41.299999,43.599998,41.900002
C2009,UM,m,Control,1,1083,29.5,34.099998,39.599998,40.0
C2009,UM,f,Control,1,806,26.4,31.5,35.099998,34.0
C2009,UM,f,Control,0,531,,,,
C2009,UM,f,Control,1,1057,23.0,27.5,27.299999,30.1
C2009,UM,f,Control,1,1066,25.5,34.0,37.5,37.5
C2009,UM,f,Control,1,980,33.200001,45.5,52.5,49.400002
C2009,UM,f,Control,1,794,34.200001,43.700001,48.599998,40.200001
C2009,UM,f,Control,1,968,30.799999,36.400002,39.599998,43.099998
C2009,UM,f,Control,1,988,31.299999,40.099998,43.799999,50.299999
C2009,UM,m,Control,1,1151,34.900002,41.599998,44.0,46.700001
C2009,UM,m,Control,1,537,43.0,50.799999,,
C2009,UM,m,Control,1,336,38.599998,,,
C2009,UM,m,Control,1,272,42.700001,,,
C2009,UM,m,Control,1,816,41.400002,46.200001,46.099998,49.400002
C2009,UM,m,Control,1,801,42.700001,53.799999,50.400002,40.799999
C2009,UM,f,Control,1,801,27.5,34.299999,35.700001,40.400002
C2009,UM,f,Control,1,857,26.6,31.9,39.900002,46.0
C2009,UM,f,Control,1,841,27.6,25.9,24.799999,25.0
C2009,UM,f,Control,1,885,29.5,32.200001,39.0,47.599998
C2009,UM,m,Control,1,1079,36.099998,43.5,47.700001,46.799999
C2009,UM,m,Control,1,781,35.200001,40.5,40.200001,37.700001
C2009,UM,m,Control,1,1111,44.700001,53.0,58.0,59.900002
C2009,UM,m,Control,1,526,38.900002,46.400002,,
C2009,UM,m,Control,1,971,41.099998,46.099998,46.900002,45.700001
C2009,UM,m,Control,1,585,40.400002,48.200001,38.0,
C2009,UM,f,Control,1,791,25.4,30.0,36.5,45.400002
C2009,UM,f,Control,1,918,24.299999,30.700001,38.900002,40.799999
C2009,UM,f,Control,1,739,31.9,43.099998,49.299999,44.400002
C2009,UM,f,Control,1,721,29.200001,36.200001,37.599998,
C2009,UM,f,Control,1,698,34.299999,44.799999,48.700001,
C2009,UM,f,Control,1,1024,31.799999,42.400002,45.299999,43.400002
C2009,UM,f,Control,1,735,31.299999,40.5,40.0,17.9
C2009,UM,f,Control,1,791,30.9,38.400002,40.799999,36.200001
C2009,UM,m,Control,1,758,34.5,39.900002,43.599998,32.099998
C2009,UM,m,Control,1,806,33.200001,39.200001,42.5,42.799999
C2009,UM,m,Control,1,866,34.799999,40.299999,41.0,31.0
C2009,UM,m,Control,1,1077,34.099998,41.200001,43.900002,42.299999
C2009,UM,m,Control,1,985,36.099998,43.0,44.700001,42.099998
C2009,UM,m,Control,1,713,43.700001,51.700001,54.299999,
C2009,UM,f,Control,1,814,34.5,40.900002,44.400002,46.599998
C2009,UM,f,Control,1,831,28.6,35.400002,36.0,38.400002
C2009,UM,f,Control,1,1108,40.200001,50.099998,58.299999,62.099998
C2009,UM,f,Control,1,1025,35.099998,37.5,50.200001,50.599998
C2009,UM,m,Control,1,699,32.599998,37.700001,39.5,
C2009,UM,m,Control,1,1106,36.700001,44.099998,46.799999,41.400002
C2009,UM,m,Control,1,849,34.700001,39.099998,39.799999,38.099998
C2009,UM,m,Control,1,783,38.299999,44.200001,45.599998,34.599998
C2009,UM,m,Control,1,717,42.5,48.299999,49.599998,
C2009,UM,m,Control,1,829,34.5,38.799999,40.700001,32.900002
C2009,UM,f,Control,1,696,23.299999,24.9,27.5,
C2009,UM,f,Control,1,526,29.4,35.599998,,
C2009,UM,f,Control,1,1048,35.5,42.5,45.400002,35.900002
C2009,UM,f,Control,1,790,26.1,33.200001,38.599998,43.0
C2009,UM,m,Control,1,939,37.700001,47.200001,51.799999,48.599998
C2009,UM,m,Control,1,1169,34.400002,41.599998,44.200001,46.0
C2009,UM,m,Control,1,735,39.099998,48.799999,51.700001,40.799999
C2009,UM,f,Control,1,149,,,,
C2009,UM,f,Control,1,1156,27.9,34.599998,39.0,38.0
C2009,UM,f,Control,1,539,28.6,38.599998,41.900002,
C2009,UM,f,Control,1,717,31.799999,42.700001,,
C2009,UM,m,Control,1,1249,32.799999,37.299999,37.900002,36.299999
C2009,UM,m,Control,1,1000,31.4,34.5,38.799999,39.400002
C2009,UM,m,Control,1,907,41.5,46.599998,49.799999,47.099998
C2009,UM,m,Control,1,1204,32.299999,37.5,41.099998,40.799999
C2009,UM,m,Control,1,807,39.099998,42.200001,42.200001,41.700001
C2009,UM,m,Control,1,1046,34.400002,40.099998,42.599998,43.799999
C2009,UM,f,Control,1,902,26.4,29.700001,32.099998,29.5
C2009,UM,f,Control,1,1089,23.700001,25.5,26.200001,24.5
C2009,UM,f,Control,1,951,23.1,26.0,29.299999,28.6
C2009,UM,f,Control,1,819,24.9,33.5,39.0,35.5
C2009,UM,f,Control,1,926,24.5,33.400002,38.400002,34.400002
C2009,UM,f,Control,1,896,29.9,43.099998,50.299999,46.5
C2009,UM,f,Control,1,539,31.200001,42.299999,,
C2009,UM,f,Control,1,1108,21.700001,25.6,31.0,30.299999
C2009,UM,m,Control,1,663,33.900002,42.900002,43.599998,
C2009,UM,m,Control,1,858,40.099998,46.099998,48.599998,45.099998
C2009,UM,m,Control,1,697,40.099998,50.299999,51.700001,
C2009,UM,m,Control,0,44,,,,
C2009,UM,m,Control,1,1024,40.900002,48.0,55.299999,40.900002
C2009,UM,m,Control,1,928,30.6,33.200001,35.700001,33.900002
C2009,UM,f,Control,1,968,21.4,29.799999,34.5,33.299999
C2009,UM,f,Control,1,860,29.6,35.599998,38.299999,36.700001
C2009,UM,f,Control,1,831,30.700001,42.700001,45.900002,45.299999
C2009,UM,f,Control,1,634,28.700001,39.599998,46.400002,
C2009,UM,f,Control,1,751,29.0,32.900002,39.400002,44.0
C2009,UM,f,Control,1,896,28.6,37.700001,41.0,41.0
C2009,UM,f,Control,1,718,28.5,32.299999,36.700001,
C2009,UM,f,Control,1,859,28.4,39.799999,46.799999,43.700001
C2009,UM,m,Control,1,629,31.6,35.900002,37.900002,
C2009,UM,m,Control,1,1275,33.400002,40.799999,39.900002,38.099998
C2009,UM,m,Control,1,959,31.799999,35.700001,34.5,33.200001
C2009,UM,m,Control,1,530,30.5,37.299999,,
C2009,UM,m,Control,1,1001,32.200001,36.400002,38.5,38.599998
C2009,UM,m,Control,1,1074,36.200001,45.599998,49.299999,50.799999
C2009,UM,m,Control,0,268,,,,
C2009,UM,m,Control,0,268,,,,
C2009,UM,m,Control,0,268,,,,
C2009,UM,m,Control,1,1159,28.200001,30.700001,33.5,30.799999
C2009,UM,m,Control,1,1091,31.299999,35.200001,38.099998,36.0
C2009,UM,m,Control,1,978,35.799999,44.700001,51.200001,47.700001
C2009,UM,f,Control,0,982,,,,
C2009,UM,f,Control,1,887,25.5,34.200001,36.400002,34.099998
C2009,UM,f,Control,1,1085,29.9,37.799999,40.299999,40.599998
C2009,UM,f,Control,1,950,28.200001,38.299999,48.200001,45.599998
C2009,UM,f,Control,1,1054,23.1,34.0,37.099998,36.299999
C2009,UM,f,Control,1,1008,27.1,32.0,35.099998,32.099998
C2009,UM,f,Control,1,797,28.4,35.799999,40.799999,42.799999
C2009,UM,f,Control,1,977,29.0,43.099998,59.900002,56.400002
C2009,UM,f,Control,1,806,27.799999,35.5,38.0,33.400002
C2009,UM,f,Control,1,1058,24.9,28.1,30.700001,32.200001
C2009,UM,f,Control,1,1093,22.200001,24.700001,29.0,27.5
C2009,UM,f,Control,1,1202,25.0,30.299999,39.200001,39.900002
C2009,UM,m,Control,1,1325,28.799999,31.700001,38.900002,36.700001
C2009,UM,m,Control,1,898,28.799999,34.599998,40.5,33.700001
C2009,UM,m,Control,1,822,26.6,29.5,31.6,24.200001
C2009,UM,m,Control,1,721,34.900002,36.299999,37.200001,
C2009,UM,m,Control,1,742,33.599998,37.5,38.299999,29.799999
C2009,UM,m,Control,1,925,39.799999,44.400002,46.400002,42.900002
C2009,UM,m,Control,1,1302,28.799999,33.799999,37.799999,34.599998
C2009,UM,m,Control,1,1105,31.0,41.900002,45.299999,45.799999
C2009,UM,m,Control,1,1059,31.5,37.299999,40.299999,37.700001
C2009,UM,m,Control,1,907,38.599998,48.200001,55.599998,34.400002
C2009,UM,m,Control,1,1036,32.299999,37.5,42.099998,37.299999
C2009,UM,m,Control,1,864,31.9,42.900002,50.400002,48.700001
C2009,UM,f,Control,1,860,32.900002,42.5,54.799999,56.099998
C2009,UM,f,Control,1,882,39.200001,53.200001,58.400002,54.599998
C2009,UM,f,Control,1,886,30.299999,37.400002,45.400002,44.900002
C2009,UM,f,Control,1,912,26.299999,32.400002,43.599998,36.0
C2009,UM,m,Control,1,1094,34.5,35.900002,38.0,38.0
C2009,UM,m,Control,1,1017,44.299999,50.700001,51.5,41.799999
C2009,UM,m,Control,1,761,38.299999,45.200001,48.200001,41.0
C2009,UM,m,Control,1,1089,32.799999,34.900002,40.599998,38.5
C2009,UM,m,Control,1,799,39.599998,42.599998,48.900002,48.599998
C2009,UM,m,Control,1,1117,41.5,42.5,47.799999,45.299999
C2009,UM,m,MB,1,1019,34.599998,38.599998,39.299999,41.900002
C2009,UM,m,MB,1,1100,39.400002,46.200001,45.200001,48.400002
C2009,UM,m,MB,1,1234,31.4,36.400002,36.299999,36.099998
C2009,UM,f,MB,1,1133,24.700001,35.700001,36.5,45.700001
C2009,UM,f,MB,1,1159,25.6,30.9,33.5,35.5
C2009,UM,f,MB,1,761,33.5,52.900002,63.099998,70.800003
C2009,UM,f,MB,1,900,31.4,33.299999,37.400002,40.900002
C2009,UM,m,MB,1,905,35.5,43.099998,46.799999,43.599998
C2009,UM,m,MB,1,1206,41.299999,44.799999,44.700001,48.599998
C2009,UM,m,MB,1,941,36.0,42.0,42.700001,45.299999
C2009,UM,f,MB,1,753,41.5,44.5,42.200001,44.099998
C2009,UM,f,MB,1,818,35.400002,43.799999,46.599998,40.0
C2009,UM,f,MB,1,858,45.299999,56.099998,57.200001,54.299999
C2009,UM,f,MB,1,1138,26.700001,32.700001,32.799999,35.599998
C2009,UM,m,MB,1,933,35.200001,40.900002,43.900002,44.799999
C2009,UM,m,MB,1,906,42.299999,49.299999,50.299999,52.400002
C2009,UM,m,MB,1,937,33.299999,36.200001,32.0,21.700001
C2009,UM,f,MB,1,1210,25.5,36.0,41.400002,44.0
C2009,UM,f,MB,1,1148,30.700001,39.900002,46.400002,53.799999
C2009,UM,f,MB,1,752,28.299999,39.299999,45.0,50.200001
C2009,UM,f,MB,1,744,29.6,36.599998,42.599998,46.900002
C2009,UM,m,MB,1,888,34.5,31.700001,34.200001,35.5
C2009,UM,m,MB,1,779,41.099998,47.900002,52.400002,48.299999
C2009,UM,m,MB,1,892,30.9,34.799999,37.400002,37.5
C2009,UM,f,MB,1,1083,26.4,31.5,34.400002,38.299999
C2009,UM,f,MB,1,1172,29.4,38.400002,40.299999,43.599998
C2009,UM,f,MB,1,915,25.700001,37.599998,37.5,39.700001
C2009,UM,f,MB,1,1000,25.299999,28.9,30.799999,31.5
C2009,UM,f,MB,1,462,22.799999,26.299999,,
C2009,UM,f,MB,1,1053,23.6,26.200001,31.1,36.599998
C2009,UM,f,MB,1,993,30.700001,36.900002,44.799999,48.599998
C2009,UM,f,MB,1,1050,26.0,34.0,33.5,35.799999
C2009,UM,f,MB,1,854,24.9,28.6,29.299999,33.0
C2009,UM,f,MB,1,1021,26.5,32.5,36.5,36.900002
C2009,UM,f,MB,1,906,23.4,29.0,32.200001,35.400002
C2009,UM,f,MB,1,1196,29.5,40.0,40.900002,44.799999
C2009,UM,m,MB,1,866,33.299999,36.299999,35.5,33.700001
C2009,UM,m,MB,1,1186,33.0,34.700001,34.099998,41.099998
C2009,UM,m,MB,1,1013,37.099998,39.200001,39.799999,38.099998
C2009,UM,f,MB,1,1060,28.799999,37.0,45.200001,47.0
C2009,UM,f,MB,1,1159,29.6,41.400002,48.299999,54.299999
C2009,UM,f,MB,1,605,24.700001,32.400002,34.099998,
C2009,UM,f,MB,1,852,29.799999,38.5,39.200001,35.0
C2009,UM,m,MB,1,987,42.400002,49.299999,50.700001,54.0
C2009,UM,m,MB,1,938,28.700001,34.799999,38.400002,42.900002
C2009,UM,m,MB,1,953,44.599998,52.599998,57.799999,55.900002
C2009,UM,m,MB,1,919,38.400002,46.0,46.799999,36.700001
C2009,UM,m,MB,1,909,34.900002,43.799999,44.299999,43.700001
C2009,UM,m,MB,1,632,36.599998,48.5,46.700001,
C2009,UM,m,MB,1,749,38.599998,45.200001,48.799999,48.700001
C2009,UM,m,MB,1,775,35.700001,44.700001,47.299999,39.700001
C2009,UM,m,MB,1,976,36.900002,44.299999,46.799999,47.700001
C2009,UM,m,MB,1,1157,35.299999,39.5,44.700001,41.700001
C2009,UM,m,MB,1,766,38.0,45.5,50.0,42.0
C2009,UM,m,MB,1,884,35.900002,44.599998,46.799999,41.299999
C2009,UM,f,MB,1,1086,22.9,27.6,31.299999,33.200001
C2009,UM,f,MB,1,1026,24.6,32.200001,35.400002,37.0
C2009,UM,f,MB,1,1145,32.200001,44.200001,50.200001,61.400002
C2009,UM,f,MB,1,844,26.700001,29.5,31.9,35.299999
C2009,UM,m,MB,0,269,,,,
C2009,UM,m,MB,0,269,,,,
C2009,UM,m,MB,0,269,,,,
C2009,UM,f,MB,1,911,29.5,37.0,37.900002,42.299999
C2009,UM,f,MB,1,578,26.299999,30.799999,36.799999,
C2009,UM,f,MB,1,960,27.5,31.200001,33.799999,34.799999
C2009,UM,f,MB,1,701,33.200001,40.900002,44.299999,
C2009,UM,m,MB,1,829,32.599998,37.299999,37.900002,40.099998
C2009,UM,m,MB,1,798,38.700001,44.400002,45.299999,48.299999
C2009,UM,m,MB,1,822,36.099998,43.400002,45.400002,46.099998
C2009,UM,m,MB,0,656,,,,
C2009,UM,m,MB,0,656,,,,
C2009,UM,m,MB,0,656,,,,
C2009,UM,m,MB,1,859,35.200001,40.700001,41.5,35.400002
C2009,UM,m,MB,1,1095,37.799999,44.200001,45.599998,44.799999
C2009,UM,m,MB,1,1124,43.599998,48.299999,52.700001,44.700001
C2009,UM,m,MB,1,706,41.5,49.400002,50.0,
C2009,UM,m,MB,1,1291,31.4,39.799999,42.099998,42.599998
C2009,UM,m,MB,1,660,43.299999,48.900002,51.299999,
C2009,UM,m,MB,0,321,,,,
C2009,UM,m,MB,0,321,,,,
C2009,UM,m,MB,0,321,,,,
C2009,UM,m,MB,1,301,42.599998,,,
C2009,UM,m,MB,0,42,,,,
C2009,UM,m,MB,1,896,35.099998,44.200001,46.299999,39.0
C2009,UM,f,MB,1,935,24.299999,32.900002,37.0,28.1
C2009,UM,f,MB,1,933,22.700001,27.9,31.200001,26.799999
C2009,UM,f,MB,1,1012,25.0,31.799999,37.5,39.700001
C2009,UM,f,MB,1,1160,23.9,32.200001,35.5,30.9
C2009,UM,f,MB,1,998,31.0,38.099998,44.700001,40.200001
C2009,UM,f,MB,1,1022,22.6,30.5,36.400002,33.599998
C2009,UM,f,MB,1,1029,33.299999,38.0,43.299999,35.799999
C2009,UM,f,MB,1,728,27.4,31.799999,35.700001,
C2009,UM,m,MB,1,561,39.700001,46.5,43.799999,
C2009,UM,m,MB,1,888,37.5,43.200001,45.700001,37.0
C2009,UM,m,MB,1,751,34.299999,41.900002,41.700001,42.400002
C2009,UM,m,Rapa_hi,1,880,33.400002,36.900002,32.599998,31.799999
C2009,UM,m,Rapa_hi,0,869,,,,
C2009,UM,m,Rapa_hi,1,856,36.700001,39.0,34.0,30.9
C2009,UM,m,Rapa_hi,1,1272,36.099998,41.700001,35.900002,31.6
C2009,UM,m,Rapa_hi,1,1121,40.700001,41.5,36.900002,33.200001
C2009,UM,m,Rapa_hi,1,1270,32.299999,38.200001,35.5,33.299999
C2009,UM,f,Rapa_hi,1,1177,26.799999,31.799999,29.0,27.9
C2009,UM,f,Rapa_hi,1,1200,22.4,25.200001,25.5,27.1
C2009,UM,f,Rapa_hi,1,1174,20.6,29.9,28.4,26.700001
C2009,UM,f,Rapa_hi,1,1197,28.4,30.9,31.1,29.4
C2009,UM,f,Rapa_hi,1,1177,23.9,32.599998,34.5,34.200001
C2009,UM,f,Rapa_hi,1,964,25.9,33.200001,33.099998,35.599998
C2009,UM,f,Rapa_hi,1,1061,27.5,33.200001,34.900002,35.799999
C2009,UM,f,Rapa_hi,1,1189,25.4,34.0,35.700001,36.400002
C2009,UM,m,Rapa_hi,1,1073,31.9,36.400002,34.799999,31.4
C2009,UM,m,Rapa_hi,1,1131,31.5,35.5,34.400002,31.700001
C2009,UM,m,Rapa_hi,1,333,33.700001,,,
C2009,UM,f,Rapa_hi,1,1154,34.099998,46.599998,36.900002,30.9
C2009,UM,f,Rapa_hi,1,1162,29.700001,37.799999,37.599998,39.200001
C2009,UM,f,Rapa_hi,1,532,30.6,37.599998,,
C2009,UM,f,Rapa_hi,1,609,30.200001,35.900002,31.1,
C2009,UM,m,Rapa_hi,1,1155,41.400002,45.400002,40.400002,37.200001
C2009,UM,m,Rapa_hi,1,1006,36.099998,41.599998,36.299999,33.599998
C2009,UM,m,Rapa_hi,1,1168,44.0,39.799999,36.900002,34.5
C2009,UM,f,Rapa_hi,1,1253,30.700001,36.900002,34.200001,30.0
C2009,UM,f,Rapa_hi,1,1170,33.700001,42.5,36.200001,32.900002
C2009,UM,f,Rapa_hi,1,1255,33.0,39.900002,42.099998,34.5
C2009,UM,f,Rapa_hi,1,974,35.599998,41.700001,42.099998,34.599998
C2009,UM,m,Rapa_hi,1,964,33.900002,40.200001,37.0,35.599998
C2009,UM,m,Rapa_hi,1,1082,28.5,32.799999,30.9,30.700001
C2009,UM,m,Rapa_hi,1,912,34.299999,41.0,38.5,36.099998
C2009,UM,m,Rapa_hi,1,777,45.900002,52.900002,48.900002,41.200001
C2009,UM,m,Rapa_hi,1,778,29.6,35.200001,34.099998,32.400002
C2009,UM,m,Rapa_hi,1,1057,36.799999,36.900002,33.099998,29.799999
C2009,UM,f,Rapa_hi,1,1078,28.200001,33.700001,31.5,28.200001
C2009,UM,f,Rapa_hi,1,994,27.1,31.6,32.0,31.9
C2009,UM,f,Rapa_hi,1,1182,25.700001,31.5,31.200001,30.4
C2009,UM,f,Rapa_hi,1,826,26.700001,29.700001,27.799999,27.200001
C2009,UM,f,Rapa_hi,1,1317,28.0,30.799999,29.9,33.700001
C2009,UM,f,Rapa_hi,1,1192,28.6,35.099998,35.299999,31.4
C2009,UM,f,Rapa_hi,1,1058,29.299999,34.799999,33.799999,37.599998
C2009,UM,f,Rapa_hi,1,1318,26.6,36.099998,35.599998,30.1
C2009,UM,m,Rapa_hi,1,1134,35.599998,39.900002,37.599998,39.5
C2009,UM,m,Rapa_hi,0,42,,,,
C2009,UM,m,Rapa_hi,1,821,35.200001,41.0,38.599998,42.299999
C2009,UM,m,Rapa_hi,1,1031,40.0,40.099998,35.599998,33.599998
C2009,UM,m,Rapa_hi,1,1146,35.0,37.5,32.700001,30.799999
C2009,UM,m,Rapa_hi,1,1155,32.200001,37.299999,32.700001,30.6
C2009,UM,f,Rapa_hi,1,1253,28.9,41.099998,41.799999,40.400002
C2009,UM,f,Rapa_hi,1,1274,21.299999,26.9,30.299999,30.299999
C2009,UM,f,Rapa_hi,1,1323,27.799999,35.099998,34.799999,34.5
C2009,UM,f,Rapa_hi,1,1095,26.5,35.599998,35.299999,34.200001
C2009,UM,f,Rapa_hi,1,1164,24.299999,31.299999,34.200001,27.700001
C2009,UM,f,Rapa_hi,1,1111,30.0,35.299999,35.299999,29.299999
C2009,UM,f,Rapa_hi,1,1157,29.1,35.5,39.799999,35.5
C2009,UM,f,Rapa_hi,1,1094,25.1,29.4,32.200001,27.5
C2009,UM,m,Rapa_hi,1,1077,32.700001,35.299999,35.599998,31.0
C2009,UM,m,Rapa_hi,1,992,46.799999,41.0,36.099998,31.200001
C2009,UM,m,Rapa_hi,1,992,37.099998,36.0,29.299999,23.1
C2009,UM,m,Rapa_hi,1,1037,39.5,36.799999,38.5,34.799999
C2009,UM,m,Rapa_hi,1,868,34.900002,39.099998,36.299999,33.200001
C2009,UM,m,Rapa_hi,0,788,,,,
C2009,UM,m,Rapa_hi,0,236,,,,
C2009,UM,m,Rapa_hi,0,236,,,,
C2009,UM,m,Rapa_hi,0,236,,,,
C2009,UM,f,Rapa_hi,1,1230,30.1,39.5,35.400002,26.799999
C2009,UM,f,Rapa_hi,1,1132,31.1,33.700001,32.0,26.6
C2009,UM,f,Rapa_hi,1,1099,28.4,30.4,27.299999,22.799999
C2009,UM,f,Rapa_hi,1,1227,28.0,32.900002,33.5,26.299999
C2009,UM,m,Rapa_hi,0,547,,,,
C2009,UM,m,Rapa_hi,0,547,,,,
C2009,UM,m,Rapa_hi,0,547,,,,
C2009,UM,f,Rapa_hi,1,1123,22.9,24.5,24.4,23.200001
C2009,UM,f,Rapa_hi,1,1294,27.1,37.5,37.299999,33.799999
C2009,UM,f,Rapa_hi,1,1130,30.5,37.599998,38.099998,31.5
C2009,UM,f,Rapa_hi,1,1119,24.0,30.1,28.799999,24.4
C2009,UM,m,Rapa_hi,0,300,,,,
C2009,UM,m,Rapa_hi,0,300,,,,
C2009,UM,m,Rapa_hi,0,300,,,,
C2009,UM,m,Rapa_hi,1,1185,37.799999,41.0,37.799999,35.099998
C2009,UM,m,Rapa_hi,1,1006,37.700001,35.900002,35.700001,33.0
C2009,UM,m,Rapa_hi,1,1124,37.200001,40.799999,38.599998,30.299999
C2009,UM,m,Rapa_hi,1,1083,33.099998,31.0,30.299999,27.6
C2009,UM,m,Rapa_hi,1,1137,32.599998,31.6,30.6,29.5
C2009,UM,m,Rapa_hi,1,945,29.6,31.299999,28.799999,29.700001
C2009,UM,m,Rapa_hi,0,418,,,,
C2009,UM,m,Rapa_hi,0,418,,,,
C2009,UM,m,Rapa_hi,0,418,,,,
C2009,UM,f,Rapa_hi,1,1056,23.299999,25.5,32.099998,24.5
C2009,UM,f,Rapa_hi,1,1047,27.1,30.799999,26.799999,24.200001
C2009,UM,f,Rapa_hi,1,1065,25.200001,31.700001,31.299999,29.6
C2009,UM,f,Rapa_hi,1,1188,33.299999,39.400002,40.099998,37.299999
C2009,UM,m,Rapa_hi,1,1084,40.700001,45.299999,40.099998,37.0
C2009,UM,m,Rapa_hi,1,1348,43.099998,46.799999,36.799999,36.400002
C2009,UM,m,Rapa_hi,1,1288,38.299999,45.400002,41.099998,37.299999
C2009,UM,m,Rapa_lo,1,1464,31.9,37.299999,36.0,33.599998
C2009,UM,m,Rapa_lo,1,849,42.400002,47.700001,46.599998,46.900002
C2009,UM,m,Rapa_lo,1,1173,37.200001,41.799999,42.299999,42.900002
C2009,UM,f,Rapa_lo,1,1104,32.799999,38.200001,42.0,44.299999
C2009,UM,f,Rapa_lo,1,1166,21.4,31.700001,32.599998,30.200001
C2009,UM,f,Rapa_lo,1,1008,37.400002,48.5,51.5,47.799999
C2009,UM,f,Rapa_lo,1,1177,26.799999,33.299999,35.700001,33.5
C2009,UM,f,Rapa_lo,1,1056,26.200001,33.400002,38.700001,39.099998
C2009,UM,f,Rapa_lo,1,639,36.099998,57.5,59.099998,
C2009,UM,f,Rapa_lo,1,1249,24.799999,33.799999,34.0,36.799999
C2009,UM,f,Rapa_lo,1,729,23.5,27.9,29.5,
C2009,UM,m,Rapa_lo,1,1084,30.4,32.400002,36.200001,32.099998
C2009,UM,m,Rapa_lo,1,1292,29.1,32.599998,38.700001,36.799999
C2009,UM,m,Rapa_lo,1,1297,31.799999,41.599998,41.700001,40.099998
C2009,UM,m,Rapa_lo,1,1017,33.5,40.5,42.099998,45.599998
C2009,UM,m,Rapa_lo,1,1088,39.200001,46.299999,45.5,42.5
C2009,UM,m,Rapa_lo,1,855,43.0,48.400002,47.700001,40.900002
C2009,UM,m,Rapa_lo,1,974,38.200001,43.0,42.599998,38.299999
C2009,UM,m,Rapa_lo,1,1237,31.0,36.799999,38.5,39.599998
C2009,UM,m,Rapa_lo,1,512,42.400002,47.900002,,
C2009,UM,f,Rapa_lo,1,1123,24.200001,30.799999,34.099998,36.799999
C2009,UM,f,Rapa_lo,1,930,33.5,42.099998,45.5,43.700001
C2009,UM,f,Rapa_lo,1,1257,26.5,35.599998,42.0,46.200001
C2009,UM,f,Rapa_lo,1,1152,28.4,34.0,37.0,41.299999
C2009,UM,m,Rapa_lo,1,921,39.900002,49.200001,47.299999,38.099998
C2009,UM,m,Rapa_lo,1,712,31.1,35.200001,33.599998,
C2009,UM,m,Rapa_lo,1,843,40.299999,42.400002,38.400002,38.599998
C2009,UM,f,Rapa_lo,1,937,23.799999,26.1,31.0,34.0
C2009,UM,f,Rapa_lo,1,787,25.9,31.6,43.299999,36.799999
C2009,UM,f,Rapa_lo,1,1041,26.200001,35.900002,42.200001,41.099998
C2009,UM,f,Rapa_lo,1,1007,25.700001,29.9,34.5,32.900002
C2009,UM,m,Rapa_lo,1,767,39.900002,47.799999,48.400002,43.299999
C2009,UM,m,Rapa_lo,1,881,30.0,35.099998,42.599998,44.799999
C2009,UM,m,Rapa_lo,1,1314,34.200001,37.299999,43.0,41.5
C2009,UM,m,Rapa_lo,1,1088,31.700001,39.900002,47.5,45.700001
C2009,UM,m,Rapa_lo,1,833,34.400002,42.299999,46.700001,39.0
C2009,UM,m,Rapa_lo,1,534,38.5,49.900002,,
C2009,UM,f,Rapa_lo,1,857,27.5,37.900002,43.799999,41.700001
C2009,UM,f,Rapa_lo,1,1065,27.9,36.799999,38.200001,39.799999
C2009,UM,f,Rapa_lo,1,766,31.299999,43.599998,44.400002,43.200001
C2009,UM,f,Rapa_lo,1,1162,29.6,41.200001,44.599998,44.900002
C2009,UM,m,Rapa_lo,1,865,41.0,47.099998,41.900002,45.200001
C2009,UM,m,Rapa_lo,1,810,41.5,46.299999,42.700001,38.799999
C2009,UM,m,Rapa_lo,1,1100,31.9,39.0,39.799999,39.400002
C2009,UM,f,Rapa_lo,1,1117,24.799999,28.0,39.900002,40.5
C2009,UM,f,Rapa_lo,1,1182,30.799999,40.700001,45.099998,45.200001
C2009,UM,f,Rapa_lo,1,807,29.1,37.200001,39.0,35.900002
C2009,UM,f,Rapa_lo,1,959,29.299999,36.599998,42.400002,42.799999
C2009,UM,f,Rapa_lo,0,1028,,,,
C2009,UM,f,Rapa_lo,1,1094,35.299999,46.5,55.299999,53.900002
C2009,UM,f,Rapa_lo,1,816,31.700001,39.099998,43.700001,45.599998
